invoice_id,vendor_id,vendor,vendor_invoice_number,invoice_date,due_date,amount,currency,po_id,status,paid_date,period,description,journal_id
HAP-2026-06-1957,VEND-005,Helios Hardware,HEL-2026-06-1957,2026-06-05,2026-07-05,423.72,USD,HPO-2026-06-1957,PAID,2026-06-23,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1957
HAP-2026-06-1958,VEND-009,Google Cloud,GOO-2026-06-1958,2026-06-05,2026-07-05,24.33,USD,HPO-2026-06-1958,PAID,2026-06-23,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1958
HAP-2026-06-1959,VEND-014,Dell Technologies,DEL-2026-06-1959,2026-06-05,2026-07-05,60.44,USD,HPO-2026-06-1959,PAID,2026-06-23,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1959
HAP-2026-06-1960,VEND-018,Shadow Vendor LLC,SHA-2026-06-1960,2026-06-05,2026-07-05,10800.55,USD,HPO-2026-06-1960,PAID,2026-06-23,2026-06,premium support 2026-06,JE-HAP-2026-06-1960
HAP-2026-06-1961,VEND-022,Twilio,TWI-2026-06-1961,2026-06-05,2026-07-05,308.66,USD,HPO-2026-06-1961,PAID,2026-06-23,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1961
HAP-2026-06-1962,VEND-026,CrowdStrike,CRO-2026-06-1962,2026-06-05,2026-07-05,120.77,USD,HPO-2026-06-1962,PAID,2026-06-23,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1962
HAP-2026-06-1963,VEND-030,Northline Fab Group,NOR-2026-06-1963,2026-06-05,2026-07-05,15.88,USD,HPO-2026-06-1963,PAID,2026-06-23,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1963
HAP-2026-06-1964,VEND-034,FedEx,FED-2026-06-1964,2026-06-05,2026-07-05,5400.99,USD,HPO-2026-06-1964,PAID,2026-06-23,2026-06,premium support 2026-06,JE-HAP-2026-06-1964
HAP-2026-06-1965,VEND-038,Pagaya Coffee Service,PAG-2026-06-1965,2026-06-05,2026-07-05,193.6,USD,HPO-2026-06-1965,PAID,2026-06-23,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1965
HAP-2026-06-1966,VEND-042,Stripe Processing,STR-2026-06-1966,2026-06-05,2026-07-05,85.21,USD,HPO-2026-06-1966,PAID,2026-06-23,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1966
HAP-2026-06-1967,VEND-046,Boston Edison Steam,BOS-2026-06-1967,2026-06-05,2026-07-05,136.32,USD,HPO-2026-06-1967,PAID,2026-06-23,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1967
HAP-2026-06-1968,VEND-050,Linear App,LIN-2026-06-1968,2026-06-05,2026-07-05,19801.43,USD,HPO-2026-06-1968,PAID,2026-06-23,2026-06,premium support 2026-06,JE-HAP-2026-06-1968
HAP-2026-06-1969,VEND-042,Stripe Processing,STR-2026-06-1969,2026-06-06,2026-07-06,16.54,USD,HPO-2026-06-1969,PAID,2026-06-24,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1969
HAP-2026-06-1970,VEND-046,Boston Edison Steam,BOS-2026-06-1970,2026-06-06,2026-07-06,5401.65,USD,HPO-2026-06-1970,PAID,2026-06-24,2026-06,premium support 2026-06,JE-HAP-2026-06-1970
HAP-2026-06-1971,VEND-050,Linear App,LIN-2026-06-1971,2026-06-06,2026-07-06,194.26,USD,HPO-2026-06-1971,PAID,2026-06-24,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1971
HAP-2026-06-1972,VEND-002,Amazon Web Services,AMA-2026-06-1972,2026-06-06,2026-07-06,85.87,USD,HPO-2026-06-1972,PAID,2026-06-24,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1972
HAP-2026-06-1973,VEND-006,Datadog,DAT-2026-06-1973,2026-06-06,2026-07-06,136.98,USD,HPO-2026-06-1973,PAID,2026-06-24,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1973
HAP-2026-06-1974,VEND-011,Hartford Insurance,HAR-2026-06-1974,2026-06-06,2026-07-06,19802.09,USD,HPO-2026-06-1974,PAID,2026-06-24,2026-06,premium support 2026-06,JE-HAP-2026-06-1974
HAP-2026-06-1975,VEND-015,Harbor Electric,HAR-2026-06-1975,2026-06-06,2026-07-06,79.2,USD,HPO-2026-06-1975,PAID,2026-06-24,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1975
HAP-2026-06-1976,VEND-019,Freightline Logistics,FRE-2026-06-1976,2026-06-06,2026-07-06,50.31,USD,HPO-2026-06-1976,PAID,2026-06-24,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1976
HAP-2026-06-1977,VEND-023,Notion Labs,NOT-2026-06-1977,2026-06-06,2026-07-06,92.42,USD,HPO-2026-06-1977,PAID,2026-06-24,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1977
HAP-2026-06-1978,VEND-027,Zoom Video,ZOO-2026-06-1978,2026-06-06,2026-07-06,14400.0,USD,HPO-2026-06-1978,PAID,2026-06-24,2026-06,premium support 2026-06,JE-HAP-2026-06-1978
HAP-2026-06-1979,VEND-031,Helios Hardware Supply,HEL-2026-06-1979,2026-06-06,2026-07-06,385.11,USD,HPO-2026-06-1979,PAID,2026-06-24,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1979
HAP-2026-06-1980,VEND-035,ADP,ADP-2026-06-1980,2026-06-06,2026-07-06,12.22,USD,HPO-2026-06-1980,PAID,2026-06-24,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1980
HAP-2026-06-1981,VEND-027,Zoom Video,ZOO-2026-06-1981,2026-06-07,2026-07-07,77.33,USD,HPO-2026-06-1981,PAID,2026-06-25,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1981
HAP-2026-06-1982,VEND-031,Helios Hardware Supply,HEL-2026-06-1982,2026-06-07,2026-07-07,48.44,USD,HPO-2026-06-1982,PAID,2026-06-25,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1982
HAP-2026-06-1983,VEND-035,ADP,ADP-2026-06-1983,2026-06-07,2026-07-07,90.55,USD,HPO-2026-06-1983,PAID,2026-06-25,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1983
HAP-2026-06-1984,VEND-039,CleanRoom Janitorial,CLE-2026-06-1984,2026-06-07,2026-07-07,14400.66,USD,HPO-2026-06-1984,PAID,2026-06-25,2026-06,premium support 2026-06,JE-HAP-2026-06-1984
HAP-2026-06-1985,VEND-043,Adyen NV,ADY-2026-06-1985,2026-06-07,2026-07-07,385.77,USD,HPO-2026-06-1985,PAID,2026-06-25,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1985
HAP-2026-06-1986,VEND-047,Carta,CAR-2026-06-1986,2026-06-07,2026-07-07,12.88,USD,HPO-2026-06-1986,PAID,2026-06-25,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1986
HAP-2026-06-1987,VEND-001,Acme Supplies,ACM-2026-06-1987,2026-06-07,2026-07-07,45.99,USD,HPO-2026-06-1987,PAID,2026-06-25,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1987
HAP-2026-06-1988,VEND-003,Northline Fabrication,NOR-2026-06-1988,2026-06-07,2026-07-07,9001.1,USD,HPO-2026-06-1988,PAID,2026-06-25,2026-06,premium support 2026-06,JE-HAP-2026-06-1988
HAP-2026-06-1989,VEND-007,Slack Technologies,SLA-2026-06-1989,2026-06-07,2026-07-07,270.71,USD,HPO-2026-06-1989,PAID,2026-06-25,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1989
HAP-2026-06-1990,VEND-012,Orbit Analytics,ORB-2026-06-1990,2026-06-07,2026-07-07,109.32,USD,HPO-2026-06-1990,PAID,2026-06-25,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1990
HAP-2026-06-1991,VEND-016,Lindholm & Ruiz LLP,LIN-2026-06-1991,2026-06-07,2026-07-07,166.43,USD,HPO-2026-06-1991,PAID,2026-06-25,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1991
HAP-2026-06-1992,VEND-020,Lenovo,LEN-2026-06-1992,2026-06-07,2026-07-07,3601.54,USD,HPO-2026-06-1992,PAID,2026-06-25,2026-06,premium support 2026-06,JE-HAP-2026-06-1992
HAP-2026-06-1993,VEND-012,Orbit Analytics,ORB-2026-06-1993,2026-06-08,2026-07-08,46.65,USD,HPO-2026-06-1993,PAID,2026-06-26,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1993
HAP-2026-06-1994,VEND-016,Lindholm & Ruiz LLP,LIN-2026-06-1994,2026-06-08,2026-07-08,9001.76,USD,HPO-2026-06-1994,PAID,2026-06-26,2026-06,premium support 2026-06,JE-HAP-2026-06-1994
HAP-2026-06-1995,VEND-020,Lenovo,LEN-2026-06-1995,2026-06-08,2026-07-08,271.37,USD,HPO-2026-06-1995,PAID,2026-06-26,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1995
HAP-2026-06-1996,VEND-024,Snowflake,SNO-2026-06-1996,2026-06-08,2026-07-08,109.98,USD,HPO-2026-06-1996,PAID,2026-06-26,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-1996
HAP-2026-06-1997,VEND-028,Atlassian,ATL-2026-06-1997,2026-06-08,2026-07-08,167.09,USD,HPO-2026-06-1997,PAID,2026-06-26,2026-06,usage overage block 2026-06,JE-HAP-2026-06-1997
HAP-2026-06-1998,VEND-032,Harbor Power & Light,HAR-2026-06-1998,2026-06-08,2026-07-08,3602.2,USD,HPO-2026-06-1998,PAID,2026-06-26,2026-06,premium support 2026-06,JE-HAP-2026-06-1998
HAP-2026-06-1999,VEND-036,WeWork Cambridge,WEW-2026-06-1999,2026-06-08,2026-07-08,156.31,USD,HPO-2026-06-1999,PAID,2026-06-26,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-1999
HAP-2026-06-2000,VEND-040,Kendall Square Parking,KEN-2026-06-2000,2026-06-08,2026-07-08,74.42,USD,HPO-2026-06-2000,PAID,2026-06-26,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2000
HAP-2026-06-2001,VEND-044,DocuSign,DOC-2026-06-2001,2026-06-08,2026-07-08,120.0,USD,HPO-2026-06-2001,PAID,2026-06-26,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2001
HAP-2026-06-2002,VEND-048,Gusto Payroll,GUS-2026-06-2002,2026-06-08,2026-07-08,18000.11,USD,HPO-2026-06-2002,PAID,2026-06-26,2026-06,premium support 2026-06,JE-HAP-2026-06-2002
HAP-2026-06-2003,VEND-001-DUP,Acme Supplies LLC,ACM-2026-06-2003,2026-06-08,2026-07-08,38.72,USD,HPO-2026-06-2003,PAID,2026-06-26,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2003
HAP-2026-06-2004,VEND-004,Office Depot,OFF-2026-06-2004,2026-06-08,2026-07-08,36.33,USD,HPO-2026-06-2004,PAID,2026-06-26,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2004
HAP-2026-06-2005,VEND-048,Gusto Payroll,GUS-2026-06-2005,2026-06-09,2026-07-09,154.44,USD,HPO-2026-06-2005,PAID,2026-06-27,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2005
HAP-2026-06-2006,VEND-001-DUP,Acme Supplies LLC,ACM-2026-06-2006,2026-06-09,2026-07-09,72.55,USD,HPO-2026-06-2006,PAID,2026-06-27,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2006
HAP-2026-06-2007,VEND-004,Office Depot,OFF-2026-06-2007,2026-06-09,2026-07-09,120.66,USD,HPO-2026-06-2007,PAID,2026-06-27,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2007
HAP-2026-06-2008,VEND-008,Figma,FIG-2026-06-2008,2026-06-09,2026-07-09,18000.77,USD,HPO-2026-06-2008,PAID,2026-06-27,2026-06,premium support 2026-06,JE-HAP-2026-06-2008
HAP-2026-06-2009,VEND-013,Cambridge Properties,CAM-2026-06-2009,2026-06-09,2026-07-09,39.38,USD,HPO-2026-06-2009,PAID,2026-06-27,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2009
HAP-2026-06-2010,VEND-017,GitHub,GIT-2026-06-2010,2026-06-09,2026-07-09,36.99,USD,HPO-2026-06-2010,PAID,2026-06-27,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2010
HAP-2026-06-2011,VEND-021,Misc Supplies,MIS-2026-06-2011,2026-06-09,2026-07-09,76.1,USD,HPO-2026-06-2011,PAID,2026-06-27,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2011
HAP-2026-06-2012,VEND-025,Okta,OKT-2026-06-2012,2026-06-09,2026-07-09,12601.21,USD,HPO-2026-06-2012,PAID,2026-06-27,2026-06,premium support 2026-06,JE-HAP-2026-06-2012
HAP-2026-06-2013,VEND-029,Cloudflare,CLO-2026-06-2013,2026-06-09,2026-07-09,347.82,USD,HPO-2026-06-2013,PAID,2026-06-27,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2013
HAP-2026-06-2014,VEND-033,Staples Business Advantage,STA-2026-06-2014,2026-06-09,2026-07-09,133.43,USD,HPO-2026-06-2014,PAID,2026-06-27,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2014
HAP-2026-06-2015,VEND-037,Comcast Business,COM-2026-06-2015,2026-06-09,2026-07-09,31.54,USD,HPO-2026-06-2015,PAID,2026-06-27,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2015
HAP-2026-06-2016,VEND-041,HubSpot,HUB-2026-06-2016,2026-06-09,2026-07-09,7201.65,USD,HPO-2026-06-2016,PAID,2026-06-27,2026-06,premium support 2026-06,JE-HAP-2026-06-2016
HAP-2026-06-2017,VEND-033,Staples Business Advantage,STA-2026-06-2017,2026-06-10,2026-07-10,76.76,USD,HPO-2026-06-2017,PAID,2026-06-28,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2017
HAP-2026-06-2018,VEND-037,Comcast Business,COM-2026-06-2018,2026-06-10,2026-07-10,12601.87,USD,HPO-2026-06-2018,PAID,2026-06-28,2026-06,premium support 2026-06,JE-HAP-2026-06-2018
HAP-2026-06-2019,VEND-041,HubSpot,HUB-2026-06-2019,2026-06-10,2026-07-10,348.48,USD,HPO-2026-06-2019,PAID,2026-06-28,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2019
HAP-2026-06-2020,VEND-045,Palo Alto Networks,PAL-2026-06-2020,2026-06-10,2026-07-10,134.09,USD,HPO-2026-06-2020,PAID,2026-06-28,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2020
HAP-2026-06-2021,VEND-049,Vanta,VAN-2026-06-2021,2026-06-10,2026-07-10,32.2,USD,HPO-2026-06-2021,PAID,2026-06-28,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2021
HAP-2026-06-2022,VEND-001-ALIAS,Acme Supply Co.,ACM-2026-06-2022,2026-06-10,2026-07-10,7202.31,USD,HPO-2026-06-2022,PAID,2026-06-28,2026-06,premium support 2026-06,JE-HAP-2026-06-2022
HAP-2026-06-2023,VEND-005,Helios Hardware,HEL-2026-06-2023,2026-06-10,2026-07-10,233.42,USD,HPO-2026-06-2023,PAID,2026-06-28,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2023
HAP-2026-06-2024,VEND-009,Google Cloud,GOO-2026-06-2024,2026-06-10,2026-07-10,96.0,USD,HPO-2026-06-2024,PAID,2026-06-28,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2024
HAP-2026-06-2025,VEND-014,Dell Technologies,DEL-2026-06-2025,2026-06-10,2026-07-10,150.11,USD,HPO-2026-06-2025,PAID,2026-06-28,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2025
HAP-2026-06-2026,VEND-018,Shadow Vendor LLC,SHA-2026-06-2026,2026-06-10,2026-07-10,1800.22,USD,HPO-2026-06-2026,PAID,2026-06-28,2026-06,premium support 2026-06,JE-HAP-2026-06-2026
HAP-2026-06-2027,VEND-022,Twilio,TWI-2026-06-2027,2026-06-10,2026-07-10,115.83,USD,HPO-2026-06-2027,PAID,2026-06-28,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2027
HAP-2026-06-2028,VEND-026,CrowdStrike,CRO-2026-06-2028,2026-06-10,2026-07-10,60.44,USD,HPO-2026-06-2028,PAID,2026-06-28,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2028
HAP-2026-06-2029,VEND-018,Shadow Vendor LLC,SHA-2026-06-2029,2026-06-11,2026-07-11,231.55,USD,HPO-2026-06-2029,PAID,2026-06-29,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2029
HAP-2026-06-2030,VEND-022,Twilio,TWI-2026-06-2030,2026-06-11,2026-07-11,96.66,USD,HPO-2026-06-2030,PAID,2026-06-29,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2030
HAP-2026-06-2031,VEND-026,CrowdStrike,CRO-2026-06-2031,2026-06-11,2026-07-11,150.77,USD,HPO-2026-06-2031,PAID,2026-06-29,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2031
HAP-2026-06-2032,VEND-030,Northline Fab Group,NOR-2026-06-2032,2026-06-11,2026-07-11,1800.88,USD,HPO-2026-06-2032,PAID,2026-06-29,2026-06,premium support 2026-06,JE-HAP-2026-06-2032
HAP-2026-06-2033,VEND-034,FedEx,FED-2026-06-2033,2026-06-11,2026-07-11,116.49,USD,HPO-2026-06-2033,PAID,2026-06-29,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2033
HAP-2026-06-2034,VEND-038,Pagaya Coffee Service,PAG-2026-06-2034,2026-06-11,2026-07-11,61.1,USD,HPO-2026-06-2034,PAID,2026-06-29,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2034
HAP-2026-06-2035,VEND-042,Stripe Processing,STR-2026-06-2035,2026-06-11,2026-07-11,106.21,USD,HPO-2026-06-2035,PAID,2026-06-29,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2035
HAP-2026-06-2036,VEND-046,Boston Edison Steam,BOS-2026-06-2036,2026-06-11,2026-07-11,16201.32,USD,HPO-2026-06-2036,PAID,2026-06-29,2026-06,premium support 2026-06,JE-HAP-2026-06-2036
HAP-2026-06-2037,VEND-050,Linear App,LIN-2026-06-2037,2026-06-11,2026-07-11,424.93,USD,HPO-2026-06-2037,PAID,2026-06-29,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2037
HAP-2026-06-2038,VEND-002,Amazon Web Services,AMA-2026-06-2038,2026-06-11,2026-07-11,25.54,USD,HPO-2026-06-2038,PAID,2026-06-29,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2038
HAP-2026-06-2039,VEND-006,Datadog,DAT-2026-06-2039,2026-06-11,2026-07-11,61.65,USD,HPO-2026-06-2039,PAID,2026-06-29,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2039
HAP-2026-06-2040,VEND-011,Hartford Insurance,HAR-2026-06-2040,2026-06-11,2026-07-11,10801.76,USD,HPO-2026-06-2040,PAID,2026-06-29,2026-06,premium support 2026-06,JE-HAP-2026-06-2040
HAP-2026-06-2041,VEND-002,Amazon Web Services,AMA-2026-06-2041,2026-06-12,2026-07-12,106.87,USD,HPO-2026-06-2041,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2041
HAP-2026-06-2042,VEND-006,Datadog,DAT-2026-06-2042,2026-06-12,2026-07-12,16201.98,USD,HPO-2026-06-2042,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2042
HAP-2026-06-2043,VEND-011,Hartford Insurance,HAR-2026-06-2043,2026-06-12,2026-07-12,425.59,USD,HPO-2026-06-2043,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2043
HAP-2026-06-2044,VEND-015,Harbor Electric,HAR-2026-06-2044,2026-06-12,2026-07-12,26.2,USD,HPO-2026-06-2044,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2044
HAP-2026-06-2045,VEND-019,Freightline Logistics,FRE-2026-06-2045,2026-06-12,2026-07-12,62.31,USD,HPO-2026-06-2045,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2045
HAP-2026-06-2046,VEND-023,Notion Labs,NOT-2026-06-2046,2026-06-12,2026-07-12,10802.42,USD,HPO-2026-06-2046,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2046
HAP-2026-06-2047,VEND-027,Zoom Video,ZOO-2026-06-2047,2026-06-12,2026-07-12,308.0,USD,HPO-2026-06-2047,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2047
HAP-2026-06-2048,VEND-031,Helios Hardware Supply,HEL-2026-06-2048,2026-06-12,2026-07-12,120.11,USD,HPO-2026-06-2048,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2048
HAP-2026-06-2049,VEND-035,ADP,ADP-2026-06-2049,2026-06-12,2026-07-12,15.22,USD,HPO-2026-06-2049,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2049
HAP-2026-06-2050,VEND-039,CleanRoom Janitorial,CLE-2026-06-2050,2026-06-12,2026-07-12,5400.33,USD,HPO-2026-06-2050,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2050
HAP-2026-06-2051,VEND-043,Adyen NV,ADY-2026-06-2051,2026-06-12,2026-07-12,192.94,USD,HPO-2026-06-2051,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2051
HAP-2026-06-2052,VEND-047,Carta,CAR-2026-06-2052,2026-06-12,2026-07-12,84.55,USD,HPO-2026-06-2052,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2052
HAP-2026-06-2053,VEND-039,CleanRoom Janitorial,CLE-2026-06-2053,2026-06-13,2026-07-13,308.66,USD,HPO-2026-06-2053,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2053
HAP-2026-06-2054,VEND-043,Adyen NV,ADY-2026-06-2054,2026-06-13,2026-07-13,120.77,USD,HPO-2026-06-2054,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2054
HAP-2026-06-2055,VEND-047,Carta,CAR-2026-06-2055,2026-06-13,2026-07-13,15.88,USD,HPO-2026-06-2055,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2055
HAP-2026-06-2056,VEND-001,Acme Supplies,ACM-2026-06-2056,2026-06-13,2026-07-13,5400.99,USD,HPO-2026-06-2056,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2056
HAP-2026-06-2057,VEND-003,Northline Fabrication,NOR-2026-06-2057,2026-06-13,2026-07-13,193.6,USD,HPO-2026-06-2057,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2057
HAP-2026-06-2058,VEND-007,Slack Technologies,SLA-2026-06-2058,2026-06-13,2026-07-13,85.21,USD,HPO-2026-06-2058,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2058
HAP-2026-06-2059,VEND-012,Orbit Analytics,ORB-2026-06-2059,2026-06-13,2026-07-13,136.32,USD,HPO-2026-06-2059,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2059
HAP-2026-06-2060,VEND-016,Lindholm & Ruiz LLP,LIN-2026-06-2060,2026-06-13,2026-07-13,19801.43,USD,HPO-2026-06-2060,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2060
HAP-2026-06-2061,VEND-020,Lenovo,LEN-2026-06-2061,2026-06-13,2026-07-13,78.54,USD,HPO-2026-06-2061,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2061
HAP-2026-06-2062,VEND-024,Snowflake,SNO-2026-06-2062,2026-06-13,2026-07-13,49.65,USD,HPO-2026-06-2062,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2062
HAP-2026-06-2063,VEND-028,Atlassian,ATL-2026-06-2063,2026-06-13,2026-07-13,91.76,USD,HPO-2026-06-2063,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2063
HAP-2026-06-2064,VEND-032,Harbor Power & Light,HAR-2026-06-2064,2026-06-13,2026-07-13,14401.87,USD,HPO-2026-06-2064,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2064
HAP-2026-06-2065,VEND-024,Snowflake,SNO-2026-06-2065,2026-06-14,2026-07-14,136.98,USD,HPO-2026-06-2065,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2065
HAP-2026-06-2066,VEND-028,Atlassian,ATL-2026-06-2066,2026-06-14,2026-07-14,19802.09,USD,HPO-2026-06-2066,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2066
HAP-2026-06-2067,VEND-032,Harbor Power & Light,HAR-2026-06-2067,2026-06-14,2026-07-14,79.2,USD,HPO-2026-06-2067,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2067
HAP-2026-06-2068,VEND-036,WeWork Cambridge,WEW-2026-06-2068,2026-06-14,2026-07-14,50.31,USD,HPO-2026-06-2068,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2068
HAP-2026-06-2069,VEND-040,Kendall Square Parking,KEN-2026-06-2069,2026-06-14,2026-07-14,92.42,USD,HPO-2026-06-2069,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2069
HAP-2026-06-2070,VEND-044,DocuSign,DOC-2026-06-2070,2026-06-14,2026-07-14,14400.0,USD,HPO-2026-06-2070,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2070
HAP-2026-06-2071,VEND-048,Gusto Payroll,GUS-2026-06-2071,2026-06-14,2026-07-14,385.11,USD,HPO-2026-06-2071,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2071
HAP-2026-06-2072,VEND-001-DUP,Acme Supplies LLC,ACM-2026-06-2072,2026-06-14,2026-07-14,12.22,USD,HPO-2026-06-2072,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2072
HAP-2026-06-2073,VEND-004,Office Depot,OFF-2026-06-2073,2026-06-14,2026-07-14,45.33,USD,HPO-2026-06-2073,PAID,2026-06-30,2026-06,usage overage block 2026-06,JE-HAP-2026-06-2073
HAP-2026-06-2074,VEND-008,Figma,FIG-2026-06-2074,2026-06-14,2026-07-14,9000.44,USD,HPO-2026-06-2074,PAID,2026-06-30,2026-06,premium support 2026-06,JE-HAP-2026-06-2074
HAP-2026-06-2075,VEND-013,Cambridge Properties,CAM-2026-06-2075,2026-06-14,2026-07-14,270.05,USD,HPO-2026-06-2075,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2075
HAP-2026-06-2076,VEND-017,GitHub,GIT-2026-06-2076,2026-06-14,2026-07-14,108.66,USD,HPO-2026-06-2076,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2076
HAP-2026-06-2077,VEND-008,Figma,FIG-2026-06-2077,2026-06-15,2026-07-15,385.77,USD,HPO-2026-06-2077,PAID,2026-06-30,2026-06,warehouse consumables 2026-06,JE-HAP-2026-06-2077
HAP-2026-06-2078,VEND-013,Cambridge Properties,CAM-2026-06-2078,2026-06-15,2026-07-15,12.88,USD,HPO-2026-06-2078,PAID,2026-06-30,2026-06,security monitoring hosts 2026-06,JE-HAP-2026-06-2078
