entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-07-2343,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,4720,47.2,usage overage block 2026-07,DocuSign,,HAP-2026-07-2343,HAP-2026-07-2343,historical_ap,volume_opex
JE-HAP-2026-07-2344,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,900231,9002.31,premium support 2026-07,Gusto Payroll,,HAP-2026-07-2344,HAP-2026-07-2344,historical_ap,volume_opex
JE-HAP-2026-07-2345,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,27192,271.92,warehouse consumables 2026-07,Acme Supplies LLC,,HAP-2026-07-2345,HAP-2026-07-2345,historical_ap,volume_opex
JE-HAP-2026-07-2346,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,10800,108.0,security monitoring hosts 2026-07,Office Depot,,HAP-2026-07-2346,HAP-2026-07-2346,historical_ap,volume_opex
JE-HAP-2026-07-2347,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,16511,165.11,usage overage block 2026-07,Figma,,HAP-2026-07-2347,HAP-2026-07-2347,historical_ap,volume_opex
JE-HAP-2026-07-2348,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,360022,3600.22,premium support 2026-07,Cambridge Properties,,HAP-2026-07-2348,HAP-2026-07-2348,historical_ap,volume_opex
JE-HAP-2026-07-2349,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,15433,154.33,warehouse consumables 2026-07,GitHub,,HAP-2026-07-2349,HAP-2026-07-2349,historical_ap,volume_opex
JE-HAP-2026-07-2350,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,7244,72.44,security monitoring hosts 2026-07,Misc Supplies,,HAP-2026-07-2350,HAP-2026-07-2350,historical_ap,volume_opex
JE-HAP-2026-07-2351,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,12055,120.55,usage overage block 2026-07,Okta,,HAP-2026-07-2351,HAP-2026-07-2351,historical_ap,volume_opex
JE-HAP-2026-07-2352,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1800066,18000.66,premium support 2026-07,Cloudflare,,HAP-2026-07-2352,HAP-2026-07-2352,historical_ap,volume_opex
JE-HAP-2026-07-2353,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,16577,165.77,usage overage block 2026-07,Misc Supplies,,HAP-2026-07-2353,HAP-2026-07-2353,historical_ap,volume_opex
JE-HAP-2026-07-2354,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,360088,3600.88,premium support 2026-07,Okta,,HAP-2026-07-2354,HAP-2026-07-2354,historical_ap,volume_opex
JE-HAP-2026-07-2355,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,15499,154.99,warehouse consumables 2026-07,Cloudflare,,HAP-2026-07-2355,HAP-2026-07-2355,historical_ap,volume_opex
JE-HAP-2026-07-2356,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,7310,73.1,security monitoring hosts 2026-07,Staples Business Advantage,,HAP-2026-07-2356,HAP-2026-07-2356,historical_ap,volume_opex
JE-HAP-2026-07-2357,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,12121,121.21,usage overage block 2026-07,Comcast Business,,HAP-2026-07-2357,HAP-2026-07-2357,historical_ap,volume_opex
JE-HAP-2026-07-2358,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1800132,18001.32,premium support 2026-07,HubSpot,,HAP-2026-07-2358,HAP-2026-07-2358,historical_ap,volume_opex
JE-HAP-2026-07-2359,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3993,39.93,warehouse consumables 2026-07,Palo Alto Networks,,HAP-2026-07-2359,HAP-2026-07-2359,historical_ap,volume_opex
JE-HAP-2026-07-2360,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3754,37.54,security monitoring hosts 2026-07,Vanta,,HAP-2026-07-2360,HAP-2026-07-2360,historical_ap,volume_opex
JE-HAP-2026-07-2361,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,7665,76.65,usage overage block 2026-07,Acme Supply Co.,,HAP-2026-07-2361,HAP-2026-07-2361,historical_ap,volume_opex
JE-HAP-2026-07-2362,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1260176,12601.76,premium support 2026-07,Helios Hardware,,HAP-2026-07-2362,HAP-2026-07-2362,historical_ap,volume_opex
JE-HAP-2026-07-2363,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,34837,348.37,warehouse consumables 2026-07,Google Cloud,,HAP-2026-07-2363,HAP-2026-07-2363,historical_ap,volume_opex
JE-HAP-2026-07-2364,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,13398,133.98,security monitoring hosts 2026-07,Dell Technologies,,HAP-2026-07-2364,HAP-2026-07-2364,historical_ap,volume_opex
JE-HAP-2026-07-2365,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,4059,40.59,warehouse consumables 2026-07,Helios Hardware,,HAP-2026-07-2365,HAP-2026-07-2365,historical_ap,volume_opex
JE-HAP-2026-07-2366,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3820,38.2,security monitoring hosts 2026-07,Google Cloud,,HAP-2026-07-2366,HAP-2026-07-2366,historical_ap,volume_opex
JE-HAP-2026-07-2367,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,7731,77.31,usage overage block 2026-07,Dell Technologies,,HAP-2026-07-2367,HAP-2026-07-2367,historical_ap,volume_opex
JE-HAP-2026-07-2368,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1260242,12602.42,premium support 2026-07,Shadow Vendor LLC,,HAP-2026-07-2368,HAP-2026-07-2368,historical_ap,volume_opex
JE-HAP-2026-07-2369,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,34650,346.5,warehouse consumables 2026-07,Twilio,,HAP-2026-07-2369,HAP-2026-07-2369,historical_ap,volume_opex
JE-HAP-2026-07-2370,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,13211,132.11,security monitoring hosts 2026-07,CrowdStrike,,HAP-2026-07-2370,HAP-2026-07-2370,historical_ap,volume_opex
JE-HAP-2026-07-2371,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3022,30.22,usage overage block 2026-07,Northline Fab Group,,HAP-2026-07-2371,HAP-2026-07-2371,historical_ap,volume_opex
JE-HAP-2026-07-2372,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,720033,7200.33,premium support 2026-07,FedEx,,HAP-2026-07-2372,HAP-2026-07-2372,historical_ap,volume_opex
JE-HAP-2026-07-2373,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,23144,231.44,warehouse consumables 2026-07,Pagaya Coffee Service,,HAP-2026-07-2373,HAP-2026-07-2373,historical_ap,volume_opex
JE-HAP-2026-07-2374,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,9655,96.55,security monitoring hosts 2026-07,Stripe Processing,,HAP-2026-07-2374,HAP-2026-07-2374,historical_ap,volume_opex
JE-HAP-2026-07-2375,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,15066,150.66,usage overage block 2026-07,Boston Edison Steam,,HAP-2026-07-2375,HAP-2026-07-2375,historical_ap,volume_opex
JE-HAP-2026-07-2376,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,180077,1800.77,premium support 2026-07,Linear App,,HAP-2026-07-2376,HAP-2026-07-2376,historical_ap,volume_opex
JE-HAP-2026-07-2377,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,3088,30.88,usage overage block 2026-07,Stripe Processing,,HAP-2026-07-2377,HAP-2026-07-2377,historical_ap,volume_opex
JE-HAP-2026-07-2378,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,720099,7200.99,premium support 2026-07,Boston Edison Steam,,HAP-2026-07-2378,HAP-2026-07-2378,historical_ap,volume_opex
JE-HAP-2026-07-2379,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,23210,232.1,warehouse consumables 2026-07,Linear App,,HAP-2026-07-2379,HAP-2026-07-2379,historical_ap,volume_opex
JE-HAP-2026-07-2380,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,9721,97.21,security monitoring hosts 2026-07,Amazon Web Services,,HAP-2026-07-2380,HAP-2026-07-2380,historical_ap,volume_opex
JE-HAP-2026-07-2381,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,15132,151.32,usage overage block 2026-07,Datadog,,HAP-2026-07-2381,HAP-2026-07-2381,historical_ap,volume_opex
JE-HAP-2026-07-2382,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,180143,1801.43,premium support 2026-07,Hartford Insurance,,HAP-2026-07-2382,HAP-2026-07-2382,historical_ap,volume_opex
JE-HAP-2026-07-2383,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,11704,117.04,warehouse consumables 2026-07,Harbor Electric,,HAP-2026-07-2383,HAP-2026-07-2383,historical_ap,volume_opex
JE-HAP-2026-07-2384,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,6165,61.65,security monitoring hosts 2026-07,Freightline Logistics,,HAP-2026-07-2384,HAP-2026-07-2384,historical_ap,volume_opex
JE-HAP-2026-07-2385,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,10676,106.76,usage overage block 2026-07,Notion Labs,,HAP-2026-07-2385,HAP-2026-07-2385,historical_ap,volume_opex
JE-HAP-2026-07-2386,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1620187,16201.87,premium support 2026-07,Zoom Video,,HAP-2026-07-2386,HAP-2026-07-2386,historical_ap,volume_opex
JE-HAP-2026-07-2387,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,42548,425.48,warehouse consumables 2026-07,Helios Hardware Supply,,HAP-2026-07-2387,HAP-2026-07-2387,historical_ap,volume_opex
JE-HAP-2026-07-2388,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,2609,26.09,security monitoring hosts 2026-07,ADP,,HAP-2026-07-2388,HAP-2026-07-2388,historical_ap,volume_opex
JE-HAP-2026-07-2389,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,11770,117.7,warehouse consumables 2026-07,Zoom Video,,HAP-2026-07-2389,HAP-2026-07-2389,historical_ap,volume_opex
JE-HAP-2026-07-2390,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,6231,62.31,security monitoring hosts 2026-07,Helios Hardware Supply,,HAP-2026-07-2390,HAP-2026-07-2390,historical_ap,volume_opex
JE-HAP-2026-07-2391,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,10742,107.42,usage overage block 2026-07,ADP,,HAP-2026-07-2391,HAP-2026-07-2391,historical_ap,volume_opex
JE-HAP-2026-07-2392,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1620000,16200.0,premium support 2026-07,CleanRoom Janitorial,,HAP-2026-07-2392,HAP-2026-07-2392,historical_ap,volume_opex
JE-HAP-2026-07-2393,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,42361,423.61,warehouse consumables 2026-07,Adyen NV,,HAP-2026-07-2393,HAP-2026-07-2393,historical_ap,volume_opex
JE-HAP-2026-07-2394,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,2422,24.22,security monitoring hosts 2026-07,Carta,,HAP-2026-07-2394,HAP-2026-07-2394,historical_ap,volume_opex
JE-HAP-2026-07-2395,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,6033,60.33,usage overage block 2026-07,Acme Supplies,,HAP-2026-07-2395,HAP-2026-07-2395,historical_ap,volume_opex
JE-HAP-2026-07-2396,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1080044,10800.44,premium support 2026-07,Northline Fabrication,,HAP-2026-07-2396,HAP-2026-07-2396,historical_ap,volume_opex
JE-HAP-2026-07-2397,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,30855,308.55,warehouse consumables 2026-07,Slack Technologies,,HAP-2026-07-2397,HAP-2026-07-2397,historical_ap,volume_opex
JE-HAP-2026-07-2398,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,12066,120.66,security monitoring hosts 2026-07,Orbit Analytics,,HAP-2026-07-2398,HAP-2026-07-2398,historical_ap,volume_opex
JE-HAP-2026-07-2399,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,1577,15.77,usage overage block 2026-07,Lindholm & Ruiz LLP,,HAP-2026-07-2399,HAP-2026-07-2399,historical_ap,volume_opex
JE-HAP-2026-07-2400,2026-07,2026-07-31,2026-07-31,6000-Operating,1000-Cash,540088,5400.88,premium support 2026-07,Lenovo,,HAP-2026-07-2400,HAP-2026-07-2400,historical_ap,volume_opex
JE-HAP-2026-08-2401,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,6099,60.99,usage overage block 2026-08,Orbit Analytics,,HAP-2026-08-2401,HAP-2026-08-2401,historical_ap,volume_opex
JE-HAP-2026-08-2402,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,1080110,10801.1,premium support 2026-08,Lindholm & Ruiz LLP,,HAP-2026-08-2402,HAP-2026-08-2402,historical_ap,volume_opex
JE-HAP-2026-08-2403,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,30921,309.21,warehouse consumables 2026-08,Lenovo,,HAP-2026-08-2403,HAP-2026-08-2403,historical_ap,volume_opex
JE-HAP-2026-08-2404,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,12132,121.32,security monitoring hosts 2026-08,Snowflake,,HAP-2026-08-2404,HAP-2026-08-2404,historical_ap,volume_opex
JE-HAP-2026-08-2405,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,1643,16.43,usage overage block 2026-08,Atlassian,,HAP-2026-08-2405,HAP-2026-08-2405,historical_ap,volume_opex
JE-HAP-2026-08-2406,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,540154,5401.54,premium support 2026-08,Harbor Power & Light,,HAP-2026-08-2406,HAP-2026-08-2406,historical_ap,volume_opex
JE-HAP-2026-08-2407,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,19415,194.15,warehouse consumables 2026-08,WeWork Cambridge,,HAP-2026-08-2407,HAP-2026-08-2407,historical_ap,volume_opex
JE-HAP-2026-08-2408,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,8576,85.76,security monitoring hosts 2026-08,Kendall Square Parking,,HAP-2026-08-2408,HAP-2026-08-2408,historical_ap,volume_opex
JE-HAP-2026-08-2409,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,13687,136.87,usage overage block 2026-08,DocuSign,,HAP-2026-08-2409,HAP-2026-08-2409,historical_ap,volume_opex
JE-HAP-2026-08-2410,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,1980198,19801.98,premium support 2026-08,Gusto Payroll,,HAP-2026-08-2410,HAP-2026-08-2410,historical_ap,volume_opex
JE-HAP-2026-08-2411,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,7909,79.09,warehouse consumables 2026-08,Acme Supplies LLC,,HAP-2026-08-2411,HAP-2026-08-2411,historical_ap,volume_opex
JE-HAP-2026-08-2412,2026-08,2026-08-20,2026-08-20,6000-Operating,1000-Cash,5020,50.2,security monitoring hosts 2026-08,Office Depot,,HAP-2026-08-2412,HAP-2026-08-2412,historical_ap,volume_opex
JE-HAP-2026-08-2413,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,19481,194.81,warehouse consumables 2026-08,Gusto Payroll,,HAP-2026-08-2413,HAP-2026-08-2413,historical_ap,volume_opex
JE-HAP-2026-08-2414,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,8642,86.42,security monitoring hosts 2026-08,Acme Supplies LLC,,HAP-2026-08-2414,HAP-2026-08-2414,historical_ap,volume_opex
JE-HAP-2026-08-2415,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,13500,135.0,usage overage block 2026-08,Office Depot,,HAP-2026-08-2415,HAP-2026-08-2415,historical_ap,volume_opex
JE-HAP-2026-08-2416,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,1980011,19800.11,premium support 2026-08,Figma,,HAP-2026-08-2416,HAP-2026-08-2416,historical_ap,volume_opex
JE-HAP-2026-08-2417,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,7722,77.22,warehouse consumables 2026-08,Cambridge Properties,,HAP-2026-08-2417,HAP-2026-08-2417,historical_ap,volume_opex
JE-HAP-2026-08-2418,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,4833,48.33,security monitoring hosts 2026-08,GitHub,,HAP-2026-08-2418,HAP-2026-08-2418,historical_ap,volume_opex
JE-HAP-2026-08-2419,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,9044,90.44,usage overage block 2026-08,Misc Supplies,,HAP-2026-08-2419,HAP-2026-08-2419,historical_ap,volume_opex
JE-HAP-2026-08-2420,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,1440055,14400.55,premium support 2026-08,Okta,,HAP-2026-08-2420,HAP-2026-08-2420,historical_ap,volume_opex
JE-HAP-2026-08-2421,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,38566,385.66,warehouse consumables 2026-08,Cloudflare,,HAP-2026-08-2421,HAP-2026-08-2421,historical_ap,volume_opex
JE-HAP-2026-08-2422,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,1277,12.77,security monitoring hosts 2026-08,Staples Business Advantage,,HAP-2026-08-2422,HAP-2026-08-2422,historical_ap,volume_opex
JE-HAP-2026-08-2423,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,4588,45.88,usage overage block 2026-08,Comcast Business,,HAP-2026-08-2423,HAP-2026-08-2423,historical_ap,volume_opex
JE-HAP-2026-08-2424,2026-08,2026-08-21,2026-08-21,6000-Operating,1000-Cash,900099,9000.99,premium support 2026-08,HubSpot,,HAP-2026-08-2424,HAP-2026-08-2424,historical_ap,volume_opex
JE-HAP-2026-08-2425,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,9110,91.1,usage overage block 2026-08,Staples Business Advantage,,HAP-2026-08-2425,HAP-2026-08-2425,historical_ap,volume_opex
JE-HAP-2026-08-2426,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,1440121,14401.21,premium support 2026-08,Comcast Business,,HAP-2026-08-2426,HAP-2026-08-2426,historical_ap,volume_opex
JE-HAP-2026-08-2427,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,38632,386.32,warehouse consumables 2026-08,HubSpot,,HAP-2026-08-2427,HAP-2026-08-2427,historical_ap,volume_opex
JE-HAP-2026-08-2428,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,1343,13.43,security monitoring hosts 2026-08,Palo Alto Networks,,HAP-2026-08-2428,HAP-2026-08-2428,historical_ap,volume_opex
JE-HAP-2026-08-2429,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,4654,46.54,usage overage block 2026-08,Vanta,,HAP-2026-08-2429,HAP-2026-08-2429,historical_ap,volume_opex
JE-HAP-2026-08-2430,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,900165,9001.65,premium support 2026-08,Acme Supply Co.,,HAP-2026-08-2430,HAP-2026-08-2430,historical_ap,volume_opex
JE-HAP-2026-08-2431,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,27126,271.26,warehouse consumables 2026-08,Helios Hardware,,HAP-2026-08-2431,HAP-2026-08-2431,historical_ap,volume_opex
JE-HAP-2026-08-2432,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,10987,109.87,security monitoring hosts 2026-08,Google Cloud,,HAP-2026-08-2432,HAP-2026-08-2432,historical_ap,volume_opex
JE-HAP-2026-08-2433,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,16698,166.98,usage overage block 2026-08,Dell Technologies,,HAP-2026-08-2433,HAP-2026-08-2433,historical_ap,volume_opex
JE-HAP-2026-08-2434,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,360209,3602.09,premium support 2026-08,Shadow Vendor LLC,,HAP-2026-08-2434,HAP-2026-08-2434,historical_ap,volume_opex
JE-HAP-2026-08-2435,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,15620,156.2,warehouse consumables 2026-08,Twilio,,HAP-2026-08-2435,HAP-2026-08-2435,historical_ap,volume_opex
JE-HAP-2026-08-2436,2026-08,2026-08-22,2026-08-22,6000-Operating,1000-Cash,7431,74.31,security monitoring hosts 2026-08,CrowdStrike,,HAP-2026-08-2436,HAP-2026-08-2436,historical_ap,volume_opex
JE-HAP-2026-08-2437,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,27192,271.92,warehouse consumables 2026-08,Shadow Vendor LLC,,HAP-2026-08-2437,HAP-2026-08-2437,historical_ap,volume_opex
JE-HAP-2026-08-2438,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,10800,108.0,security monitoring hosts 2026-08,Twilio,,HAP-2026-08-2438,HAP-2026-08-2438,historical_ap,volume_opex
JE-HAP-2026-08-2439,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,16511,165.11,usage overage block 2026-08,CrowdStrike,,HAP-2026-08-2439,HAP-2026-08-2439,historical_ap,volume_opex
JE-HAP-2026-08-2440,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,360022,3600.22,premium support 2026-08,Northline Fab Group,,HAP-2026-08-2440,HAP-2026-08-2440,historical_ap,volume_opex
JE-HAP-2026-08-2441,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,15433,154.33,warehouse consumables 2026-08,FedEx,,HAP-2026-08-2441,HAP-2026-08-2441,historical_ap,volume_opex
JE-HAP-2026-08-2442,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,7244,72.44,security monitoring hosts 2026-08,Pagaya Coffee Service,,HAP-2026-08-2442,HAP-2026-08-2442,historical_ap,volume_opex
JE-HAP-2026-08-2443,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,12055,120.55,usage overage block 2026-08,Stripe Processing,,HAP-2026-08-2443,HAP-2026-08-2443,historical_ap,volume_opex
JE-HAP-2026-08-2444,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,1800066,18000.66,premium support 2026-08,Boston Edison Steam,,HAP-2026-08-2444,HAP-2026-08-2444,historical_ap,volume_opex
JE-HAP-2026-08-2445,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,3927,39.27,warehouse consumables 2026-08,Linear App,,HAP-2026-08-2445,HAP-2026-08-2445,historical_ap,volume_opex
JE-HAP-2026-08-2446,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,3688,36.88,security monitoring hosts 2026-08,Amazon Web Services,,HAP-2026-08-2446,HAP-2026-08-2446,historical_ap,volume_opex
JE-HAP-2026-08-2447,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,7599,75.99,usage overage block 2026-08,Datadog,,HAP-2026-08-2447,HAP-2026-08-2447,historical_ap,volume_opex
JE-HAP-2026-08-2448,2026-08,2026-08-23,2026-08-23,6000-Operating,1000-Cash,1260110,12601.1,premium support 2026-08,Hartford Insurance,,HAP-2026-08-2448,HAP-2026-08-2448,historical_ap,volume_opex
JE-HAP-2026-08-2449,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,12121,121.21,usage overage block 2026-08,Amazon Web Services,,HAP-2026-08-2449,HAP-2026-08-2449,historical_ap,volume_opex
JE-HAP-2026-08-2450,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,1800132,18001.32,premium support 2026-08,Datadog,,HAP-2026-08-2450,HAP-2026-08-2450,historical_ap,volume_opex
JE-HAP-2026-08-2451,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,3993,39.93,warehouse consumables 2026-08,Hartford Insurance,,HAP-2026-08-2451,HAP-2026-08-2451,historical_ap,volume_opex
JE-HAP-2026-08-2452,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,3754,37.54,security monitoring hosts 2026-08,Harbor Electric,,HAP-2026-08-2452,HAP-2026-08-2452,historical_ap,volume_opex
JE-HAP-2026-08-2453,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,7665,76.65,usage overage block 2026-08,Freightline Logistics,,HAP-2026-08-2453,HAP-2026-08-2453,historical_ap,volume_opex
JE-HAP-2026-08-2454,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,1260176,12601.76,premium support 2026-08,Notion Labs,,HAP-2026-08-2454,HAP-2026-08-2454,historical_ap,volume_opex
JE-HAP-2026-08-2455,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,34837,348.37,warehouse consumables 2026-08,Zoom Video,,HAP-2026-08-2455,HAP-2026-08-2455,historical_ap,volume_opex
JE-HAP-2026-08-2456,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,13398,133.98,security monitoring hosts 2026-08,Helios Hardware Supply,,HAP-2026-08-2456,HAP-2026-08-2456,historical_ap,volume_opex
JE-HAP-2026-08-2457,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,3209,32.09,usage overage block 2026-08,ADP,,HAP-2026-08-2457,HAP-2026-08-2457,historical_ap,volume_opex
JE-HAP-2026-08-2458,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,720220,7202.2,premium support 2026-08,CleanRoom Janitorial,,HAP-2026-08-2458,HAP-2026-08-2458,historical_ap,volume_opex
JE-HAP-2026-08-2459,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,23331,233.31,warehouse consumables 2026-08,Adyen NV,,HAP-2026-08-2459,HAP-2026-08-2459,historical_ap,volume_opex
JE-HAP-2026-08-2460,2026-08,2026-08-24,2026-08-24,6000-Operating,1000-Cash,9842,98.42,security monitoring hosts 2026-08,Carta,,HAP-2026-08-2460,HAP-2026-08-2460,historical_ap,volume_opex
JE-HAP-2026-08-2461,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,34650,346.5,warehouse consumables 2026-08,CleanRoom Janitorial,,HAP-2026-08-2461,HAP-2026-08-2461,historical_ap,volume_opex
JE-HAP-2026-08-2462,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,13211,132.11,security monitoring hosts 2026-08,Adyen NV,,HAP-2026-08-2462,HAP-2026-08-2462,historical_ap,volume_opex
JE-HAP-2026-08-2463,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,3022,30.22,usage overage block 2026-08,Carta,,HAP-2026-08-2463,HAP-2026-08-2463,historical_ap,volume_opex
JE-HAP-2026-08-2464,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,720033,7200.33,premium support 2026-08,Acme Supplies,,HAP-2026-08-2464,HAP-2026-08-2464,historical_ap,volume_opex
JE-HAP-2026-08-2465,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,23144,231.44,warehouse consumables 2026-08,Northline Fabrication,,HAP-2026-08-2465,HAP-2026-08-2465,historical_ap,volume_opex
JE-HAP-2026-08-2466,2026-08,2026-08-25,2026-08-25,6000-Operating,1000-Cash,9655,96.55,security monitoring hosts 2026-08,Slack Technologies,,HAP-2026-08-2466,HAP-2026-08-2466,historical_ap,volume_opex
