transaction_id,bank_account,date,amount_minor,amount,currency,counterparty,reference,description,period
TXN-HIST-2026-07-2042,BANK-OPERATING,2026-07-19,-402200,-4022.0,USD,Walnut Labs,HIST-2042,OUT Walnut Labs,2026-07
TXN-HIST-2026-07-2043,BANK-OPERATING,2026-07-19,-406300,-4063.0,USD,Echo Works,HIST-2043,OUT Echo Works,2026-07
TXN-HIST-2026-07-2044,BANK-OPERATING,2026-07-19,-410400,-4104.0,USD,Keel Network,HIST-2044,OUT Keel Network,2026-07
TXN-HIST-2026-07-2045,BANK-OPERATING,2026-07-20,414500,4145.0,USD,Teak Supply,HIST-2045,IN Teak Supply,2026-07
TXN-HIST-2026-07-2046,BANK-OPERATING,2026-07-20,-418600,-4186.0,USD,Beacon Partners,HIST-2046,OUT Beacon Partners,2026-07
TXN-HIST-2026-07-2047,BANK-OPERATING,2026-07-20,-422700,-4227.0,USD,Harbor Components,HIST-2047,OUT Harbor Components,2026-07
TXN-HIST-2026-07-2048,BANK-PAYROLL,2026-07-20,-426800,-4268.0,USD,Nimbus Studio,HIST-2048,OUT Nimbus Studio,2026-07
TXN-HIST-2026-07-2049,BANK-OPERATING,2026-07-20,-430900,-4309.0,USD,Timber Systems,HIST-2049,OUT Timber Systems,2026-07
TXN-HIST-2026-07-2050,BANK-OPERATING,2026-07-20,-435000,-4350.0,USD,Alder Supply,HIST-2050,OUT Alder Supply,2026-07
TXN-HIST-2026-07-2051,BANK-OPERATING,2026-07-20,-439100,-4391.0,USD,Ginkgo Partners,HIST-2051,OUT Ginkgo Partners,2026-07
TXN-HIST-2026-07-2052,BANK-OPERATING,2026-07-21,443200,4432.0,USD,Quarry Group,HIST-2052,IN Quarry Group,2026-07
TXN-HIST-2026-07-2053,BANK-OPERATING,2026-07-21,-447300,-4473.0,USD,Wharf Services,HIST-2053,OUT Wharf Services,2026-07
TXN-HIST-2026-07-2054,BANK-OPERATING,2026-07-21,-451400,-4514.0,USD,Driftwood Labs,HIST-2054,OUT Driftwood Labs,2026-07
TXN-HIST-2026-07-2055,BANK-PAYROLL,2026-07-21,-455500,-4555.0,USD,Juniper Works,HIST-2055,OUT Juniper Works,2026-07
TXN-HIST-2026-07-2056,BANK-OPERATING,2026-07-21,-459600,-4596.0,USD,Quince Network,HIST-2056,OUT Quince Network,2026-07
TXN-HIST-2026-07-2057,BANK-OPERATING,2026-07-21,-463700,-4637.0,USD,Walnut Group,HIST-2057,OUT Walnut Group,2026-07
TXN-HIST-2026-07-2058,BANK-OPERATING,2026-07-21,-467800,-4678.0,USD,Echo Services,HIST-2058,OUT Echo Services,2026-07
TXN-HIST-2026-07-2059,BANK-OPERATING,2026-07-22,471900,4719.0,USD,Northwood Components,HIST-2059,IN Northwood Components,2026-07
TXN-HIST-2026-07-2060,BANK-OPERATING,2026-07-22,-476000,-4760.0,USD,Teak Studio,HIST-2060,OUT Teak Studio,2026-07
TXN-HIST-2026-07-2061,BANK-OPERATING,2026-07-22,-480100,-4801.0,USD,Beacon Systems,HIST-2061,OUT Beacon Systems,2026-07
TXN-HIST-2026-07-2062,BANK-PAYROLL,2026-07-22,-484200,-4842.0,USD,Harbor Supply,HIST-2062,OUT Harbor Supply,2026-07
TXN-HIST-2026-07-2063,BANK-OPERATING,2026-07-22,-488300,-4883.0,USD,Nimbus Partners,HIST-2063,OUT Nimbus Partners,2026-07
TXN-HIST-2026-07-2064,BANK-OPERATING,2026-07-22,-492400,-4924.0,USD,Timber Components,HIST-2064,OUT Timber Components,2026-07
TXN-HIST-2026-07-2065,BANK-OPERATING,2026-07-22,-496500,-4965.0,USD,Alder Studio,HIST-2065,OUT Alder Studio,2026-07
TXN-HIST-2026-07-2066,BANK-OPERATING,2026-07-23,500600,5006.0,USD,Keel Labs,HIST-2066,IN Keel Labs,2026-07
TXN-HIST-2026-07-2067,BANK-OPERATING,2026-07-23,-504700,-5047.0,USD,Quarry Works,HIST-2067,OUT Quarry Works,2026-07
TXN-HIST-2026-07-2068,BANK-OPERATING,2026-07-23,-508800,-5088.0,USD,Wharf Network,HIST-2068,OUT Wharf Network,2026-07
TXN-HIST-2026-07-2069,BANK-PAYROLL,2026-07-23,-512900,-5129.0,USD,Driftwood Group,HIST-2069,OUT Driftwood Group,2026-07
TXN-HIST-2026-07-2070,BANK-OPERATING,2026-07-23,-517000,-5170.0,USD,Juniper Services,HIST-2070,OUT Juniper Services,2026-07
TXN-HIST-2026-07-2071,BANK-OPERATING,2026-07-23,-521100,-5211.0,USD,Quince Labs,HIST-2071,OUT Quince Labs,2026-07
TXN-HIST-2026-07-2072,BANK-OPERATING,2026-07-23,-525200,-5252.0,USD,Walnut Works,HIST-2072,OUT Walnut Works,2026-07
TXN-HIST-2026-07-2073,BANK-OPERATING,2026-07-24,529300,5293.0,USD,Ginkgo Systems,HIST-2073,IN Ginkgo Systems,2026-07
TXN-HIST-2026-07-2074,BANK-OPERATING,2026-07-24,-533400,-5334.0,USD,Northwood Supply,HIST-2074,OUT Northwood Supply,2026-07
TXN-HIST-2026-07-2075,BANK-OPERATING,2026-07-24,-537500,-5375.0,USD,Teak Partners,HIST-2075,OUT Teak Partners,2026-07
TXN-HIST-2026-07-2076,BANK-PAYROLL,2026-07-24,-541600,-5416.0,USD,Beacon Components,HIST-2076,OUT Beacon Components,2026-07
TXN-HIST-2026-07-2077,BANK-OPERATING,2026-07-24,-545700,-5457.0,USD,Harbor Studio,HIST-2077,OUT Harbor Studio,2026-07
TXN-HIST-2026-07-2078,BANK-OPERATING,2026-07-24,-549800,-5498.0,USD,Nimbus Systems,HIST-2078,OUT Nimbus Systems,2026-07
TXN-HIST-2026-07-2079,BANK-OPERATING,2026-07-24,-553900,-5539.0,USD,Timber Supply,HIST-2079,OUT Timber Supply,2026-07
TXN-HIST-2026-07-2080,BANK-OPERATING,2026-07-25,558000,5580.0,USD,Echo Network,HIST-2080,IN Echo Network,2026-07
TXN-HIST-2026-07-2081,BANK-OPERATING,2026-07-25,-562100,-5621.0,USD,Keel Group,HIST-2081,OUT Keel Group,2026-07
TXN-HIST-2026-07-2082,BANK-OPERATING,2026-07-25,-566200,-5662.0,USD,Quarry Services,HIST-2082,OUT Quarry Services,2026-07
TXN-HIST-2026-07-2083,BANK-PAYROLL,2026-07-25,-570300,-5703.0,USD,Wharf Labs,HIST-2083,OUT Wharf Labs,2026-07
TXN-HIST-2026-07-2084,BANK-OPERATING,2026-07-25,-574400,-5744.0,USD,Driftwood Works,HIST-2084,OUT Driftwood Works,2026-07
TXN-HIST-2026-07-2085,BANK-OPERATING,2026-07-25,-578500,-5785.0,USD,Juniper Network,HIST-2085,OUT Juniper Network,2026-07
TXN-HIST-2026-07-2086,BANK-OPERATING,2026-07-25,-582600,-5826.0,USD,Quince Group,HIST-2086,OUT Quince Group,2026-07
TXN-HIST-2026-07-2087,BANK-OPERATING,2026-07-26,586700,5867.0,USD,Alder Partners,HIST-2087,IN Alder Partners,2026-07
TXN-HIST-2026-07-2088,BANK-OPERATING,2026-07-26,-590800,-5908.0,USD,Ginkgo Components,HIST-2088,OUT Ginkgo Components,2026-07
TXN-HIST-2026-07-2089,BANK-OPERATING,2026-07-26,-594900,-5949.0,USD,Northwood Studio,HIST-2089,OUT Northwood Studio,2026-07
TXN-HIST-2026-07-2090,BANK-PAYROLL,2026-07-26,-599000,-5990.0,USD,Teak Systems,HIST-2090,OUT Teak Systems,2026-07
TXN-HIST-2026-07-2091,BANK-OPERATING,2026-07-26,-603100,-6031.0,USD,Beacon Supply,HIST-2091,OUT Beacon Supply,2026-07
TXN-HIST-2026-07-2092,BANK-OPERATING,2026-07-26,-607200,-6072.0,USD,Harbor Partners,HIST-2092,OUT Harbor Partners,2026-07
TXN-HIST-2026-07-2093,BANK-OPERATING,2026-07-26,-611300,-6113.0,USD,Nimbus Components,HIST-2093,OUT Nimbus Components,2026-07
TXN-HIST-2026-07-2094,BANK-OPERATING,2026-07-27,615400,6154.0,USD,Walnut Services,HIST-2094,IN Walnut Services,2026-07
TXN-HIST-2026-07-2095,BANK-OPERATING,2026-07-27,-619500,-6195.0,USD,Echo Labs,HIST-2095,OUT Echo Labs,2026-07
TXN-HIST-2026-07-2096,BANK-OPERATING,2026-07-27,-623600,-6236.0,USD,Keel Works,HIST-2096,OUT Keel Works,2026-07
TXN-HIST-2026-07-2097,BANK-PAYROLL,2026-07-27,-627700,-6277.0,USD,Quarry Network,HIST-2097,OUT Quarry Network,2026-07
TXN-HIST-2026-07-2098,BANK-OPERATING,2026-07-27,-631800,-6318.0,USD,Wharf Group,HIST-2098,OUT Wharf Group,2026-07
TXN-HIST-2026-07-2099,BANK-OPERATING,2026-07-27,-635900,-6359.0,USD,Driftwood Services,HIST-2099,OUT Driftwood Services,2026-07
TXN-HIST-2026-07-2100,BANK-OPERATING,2026-07-27,-640000,-6400.0,USD,Juniper Labs,HIST-2100,OUT Juniper Labs,2026-07
TXN-HIST-2026-07-2101,BANK-OPERATING,2026-07-28,644100,6441.0,USD,Timber Studio,HIST-2101,IN Timber Studio,2026-07
TXN-HIST-2026-07-2102,BANK-OPERATING,2026-07-28,-648200,-6482.0,USD,Alder Systems,HIST-2102,OUT Alder Systems,2026-07
TXN-HIST-2026-07-2103,BANK-OPERATING,2026-07-28,-652300,-6523.0,USD,Ginkgo Supply,HIST-2103,OUT Ginkgo Supply,2026-07
TXN-HIST-2026-07-2104,BANK-PAYROLL,2026-07-28,-656400,-6564.0,USD,Northwood Partners,HIST-2104,OUT Northwood Partners,2026-07
TXN-HIST-2026-07-2105,BANK-OPERATING,2026-07-28,-660500,-6605.0,USD,Teak Components,HIST-2105,OUT Teak Components,2026-07
TXN-HIST-2026-07-2106,BANK-OPERATING,2026-07-28,-664600,-6646.0,USD,Beacon Studio,HIST-2106,OUT Beacon Studio,2026-07
TXN-HIST-2026-07-2107,BANK-OPERATING,2026-07-28,-668700,-6687.0,USD,Harbor Systems,HIST-2107,OUT Harbor Systems,2026-07
TXN-HIST-2026-07-2108,BANK-OPERATING,2026-07-29,672800,6728.0,USD,Quince Works,HIST-2108,IN Quince Works,2026-07
TXN-HIST-2026-07-2109,BANK-OPERATING,2026-07-29,-676900,-6769.0,USD,Walnut Network,HIST-2109,OUT Walnut Network,2026-07
TXN-HIST-2026-07-2110,BANK-OPERATING,2026-07-29,-681000,-6810.0,USD,Echo Group,HIST-2110,OUT Echo Group,2026-07
TXN-HIST-2026-07-2111,BANK-PAYROLL,2026-07-29,-685100,-6851.0,USD,Keel Services,HIST-2111,OUT Keel Services,2026-07
TXN-HIST-2026-07-2112,BANK-OPERATING,2026-07-29,-689200,-6892.0,USD,Quarry Labs,HIST-2112,OUT Quarry Labs,2026-07
TXN-HIST-2026-07-2113,BANK-OPERATING,2026-07-29,-693300,-6933.0,USD,Wharf Works,HIST-2113,OUT Wharf Works,2026-07
TXN-HIST-2026-07-2114,BANK-OPERATING,2026-07-29,-697400,-6974.0,USD,Driftwood Network,HIST-2114,OUT Driftwood Network,2026-07
TXN-HIST-2026-07-2115,BANK-OPERATING,2026-07-30,701500,7015.0,USD,Nimbus Supply,HIST-2115,IN Nimbus Supply,2026-07
TXN-HIST-2026-07-2116,BANK-OPERATING,2026-07-30,-705600,-7056.0,USD,Timber Partners,HIST-2116,OUT Timber Partners,2026-07
TXN-HIST-2026-07-2117,BANK-OPERATING,2026-07-30,-709700,-7097.0,USD,Alder Components,HIST-2117,OUT Alder Components,2026-07
TXN-HIST-2026-07-2118,BANK-PAYROLL,2026-07-30,-93800,-938.0,USD,Ginkgo Studio,HIST-2118,OUT Ginkgo Studio,2026-07
TXN-HIST-2026-07-2119,BANK-OPERATING,2026-07-30,-97900,-979.0,USD,Northwood Systems,HIST-2119,OUT Northwood Systems,2026-07
TXN-HIST-2026-07-2120,BANK-OPERATING,2026-07-30,-102000,-1020.0,USD,Teak Supply,HIST-2120,OUT Teak Supply,2026-07
TXN-HIST-2026-07-2121,BANK-OPERATING,2026-07-30,-106100,-1061.0,USD,Beacon Partners,HIST-2121,OUT Beacon Partners,2026-07
TXN-HIST-2026-07-2122,BANK-OPERATING,2026-07-31,110200,1102.0,USD,Juniper Group,HIST-2122,IN Juniper Group,2026-07
TXN-HIST-2026-07-2123,BANK-OPERATING,2026-07-31,-114300,-1143.0,USD,Quince Services,HIST-2123,OUT Quince Services,2026-07
TXN-HIST-2026-07-2124,BANK-OPERATING,2026-07-31,-118400,-1184.0,USD,Walnut Labs,HIST-2124,OUT Walnut Labs,2026-07
TXN-HIST-2026-07-2125,BANK-PAYROLL,2026-07-31,-122500,-1225.0,USD,Echo Works,HIST-2125,OUT Echo Works,2026-07
TXN-HIST-2026-07-2126,BANK-OPERATING,2026-07-31,-126600,-1266.0,USD,Keel Network,HIST-2126,OUT Keel Network,2026-07
TXN-HIST-2026-07-2127,BANK-OPERATING,2026-07-31,-130700,-1307.0,USD,Quarry Group,HIST-2127,OUT Quarry Group,2026-07
TXN-HIST-2026-07-2128,BANK-OPERATING,2026-07-31,-134800,-1348.0,USD,Wharf Services,HIST-2128,OUT Wharf Services,2026-07
TXN-HIST-2026-08-2129,BANK-OPERATING,2026-08-01,138900,1389.0,USD,Harbor Components,HIST-2129,IN Harbor Components,2026-08
TXN-HIST-2026-08-2130,BANK-OPERATING,2026-08-01,-143000,-1430.0,USD,Nimbus Studio,HIST-2130,OUT Nimbus Studio,2026-08
TXN-HIST-2026-08-2131,BANK-OPERATING,2026-08-01,-147100,-1471.0,USD,Timber Systems,HIST-2131,OUT Timber Systems,2026-08
TXN-HIST-2026-08-2132,BANK-PAYROLL,2026-08-01,-151200,-1512.0,USD,Alder Supply,HIST-2132,OUT Alder Supply,2026-08
TXN-HIST-2026-08-2133,BANK-OPERATING,2026-08-01,-155300,-1553.0,USD,Ginkgo Partners,HIST-2133,OUT Ginkgo Partners,2026-08
TXN-HIST-2026-08-2134,BANK-OPERATING,2026-08-01,-159400,-1594.0,USD,Northwood Components,HIST-2134,OUT Northwood Components,2026-08
TXN-HIST-2026-08-2135,BANK-OPERATING,2026-08-01,-163500,-1635.0,USD,Teak Studio,HIST-2135,OUT Teak Studio,2026-08
TXN-HIST-2026-08-2136,BANK-OPERATING,2026-08-02,167600,1676.0,USD,Driftwood Labs,HIST-2136,IN Driftwood Labs,2026-08
TXN-HIST-2026-08-2137,BANK-OPERATING,2026-08-02,-171700,-1717.0,USD,Juniper Works,HIST-2137,OUT Juniper Works,2026-08
TXN-HIST-2026-08-2138,BANK-OPERATING,2026-08-02,-175800,-1758.0,USD,Quince Network,HIST-2138,OUT Quince Network,2026-08
TXN-HIST-2026-08-2139,BANK-PAYROLL,2026-08-02,-179900,-1799.0,USD,Walnut Group,HIST-2139,OUT Walnut Group,2026-08
TXN-HIST-2026-08-2140,BANK-OPERATING,2026-08-02,-184000,-1840.0,USD,Echo Services,HIST-2140,OUT Echo Services,2026-08
TXN-HIST-2026-08-2141,BANK-OPERATING,2026-08-02,-188100,-1881.0,USD,Keel Labs,HIST-2141,OUT Keel Labs,2026-08
TXN-HIST-2026-08-2142,BANK-OPERATING,2026-08-02,-192200,-1922.0,USD,Quarry Works,HIST-2142,OUT Quarry Works,2026-08
TXN-HIST-2026-08-2143,BANK-OPERATING,2026-08-03,196300,1963.0,USD,Beacon Systems,HIST-2143,IN Beacon Systems,2026-08
TXN-HIST-2026-08-2144,BANK-OPERATING,2026-08-03,-200400,-2004.0,USD,Harbor Supply,HIST-2144,OUT Harbor Supply,2026-08
TXN-HIST-2026-08-2145,BANK-OPERATING,2026-08-03,-204500,-2045.0,USD,Nimbus Partners,HIST-2145,OUT Nimbus Partners,2026-08
TXN-HIST-2026-08-2146,BANK-PAYROLL,2026-08-03,-208600,-2086.0,USD,Timber Components,HIST-2146,OUT Timber Components,2026-08
TXN-HIST-2026-08-2147,BANK-OPERATING,2026-08-03,-212700,-2127.0,USD,Alder Studio,HIST-2147,OUT Alder Studio,2026-08
TXN-HIST-2026-08-2148,BANK-OPERATING,2026-08-03,-216800,-2168.0,USD,Ginkgo Systems,HIST-2148,OUT Ginkgo Systems,2026-08
TXN-HIST-2026-08-2149,BANK-OPERATING,2026-08-03,-220900,-2209.0,USD,Northwood Supply,HIST-2149,OUT Northwood Supply,2026-08
TXN-HIST-2026-08-2150,BANK-OPERATING,2026-08-04,225000,2250.0,USD,Wharf Network,HIST-2150,IN Wharf Network,2026-08
TXN-HIST-2026-08-2151,BANK-OPERATING,2026-08-04,-229100,-2291.0,USD,Driftwood Group,HIST-2151,OUT Driftwood Group,2026-08
TXN-HIST-2026-08-2152,BANK-OPERATING,2026-08-04,-233200,-2332.0,USD,Juniper Services,HIST-2152,OUT Juniper Services,2026-08
TXN-HIST-2026-08-2153,BANK-PAYROLL,2026-08-04,-237300,-2373.0,USD,Quince Labs,HIST-2153,OUT Quince Labs,2026-08
TXN-HIST-2026-08-2154,BANK-OPERATING,2026-08-04,-241400,-2414.0,USD,Walnut Works,HIST-2154,OUT Walnut Works,2026-08
TXN-HIST-2026-08-2155,BANK-OPERATING,2026-08-04,-245500,-2455.0,USD,Echo Network,HIST-2155,OUT Echo Network,2026-08
TXN-HIST-2026-08-2156,BANK-OPERATING,2026-08-04,-249600,-2496.0,USD,Keel Group,HIST-2156,OUT Keel Group,2026-08
TXN-HIST-2026-08-2157,BANK-OPERATING,2026-08-05,253700,2537.0,USD,Teak Partners,HIST-2157,IN Teak Partners,2026-08
TXN-HIST-2026-08-2158,BANK-OPERATING,2026-08-05,-257800,-2578.0,USD,Beacon Components,HIST-2158,OUT Beacon Components,2026-08
TXN-HIST-2026-08-2159,BANK-OPERATING,2026-08-05,-261900,-2619.0,USD,Harbor Studio,HIST-2159,OUT Harbor Studio,2026-08
TXN-HIST-2026-08-2160,BANK-PAYROLL,2026-08-05,-266000,-2660.0,USD,Nimbus Systems,HIST-2160,OUT Nimbus Systems,2026-08
TXN-HIST-2026-08-2161,BANK-OPERATING,2026-08-05,-270100,-2701.0,USD,Timber Supply,HIST-2161,OUT Timber Supply,2026-08
TXN-HIST-2026-08-2162,BANK-OPERATING,2026-08-05,-274200,-2742.0,USD,Alder Partners,HIST-2162,OUT Alder Partners,2026-08
TXN-HIST-2026-08-2163,BANK-OPERATING,2026-08-05,-278300,-2783.0,USD,Ginkgo Components,HIST-2163,OUT Ginkgo Components,2026-08
TXN-HIST-2026-08-2164,BANK-OPERATING,2026-08-06,282400,2824.0,USD,Quarry Services,HIST-2164,IN Quarry Services,2026-08
TXN-HIST-2026-08-2165,BANK-OPERATING,2026-08-06,-286500,-2865.0,USD,Wharf Labs,HIST-2165,OUT Wharf Labs,2026-08
TXN-HIST-2026-08-2166,BANK-OPERATING,2026-08-06,-290600,-2906.0,USD,Driftwood Works,HIST-2166,OUT Driftwood Works,2026-08
TXN-HIST-2026-08-2167,BANK-PAYROLL,2026-08-06,-294700,-2947.0,USD,Juniper Network,HIST-2167,OUT Juniper Network,2026-08
TXN-HIST-2026-08-2168,BANK-OPERATING,2026-08-06,-298800,-2988.0,USD,Quince Group,HIST-2168,OUT Quince Group,2026-08
TXN-HIST-2026-08-2169,BANK-OPERATING,2026-08-06,-302900,-3029.0,USD,Walnut Services,HIST-2169,OUT Walnut Services,2026-08
TXN-HIST-2026-08-2170,BANK-OPERATING,2026-08-06,-307000,-3070.0,USD,Echo Labs,HIST-2170,OUT Echo Labs,2026-08
TXN-HIST-2026-08-2171,BANK-OPERATING,2026-08-07,311100,3111.0,USD,Northwood Studio,HIST-2171,IN Northwood Studio,2026-08
TXN-HIST-2026-08-2172,BANK-OPERATING,2026-08-07,-315200,-3152.0,USD,Teak Systems,HIST-2172,OUT Teak Systems,2026-08
TXN-HIST-2026-08-2173,BANK-OPERATING,2026-08-07,-319300,-3193.0,USD,Beacon Supply,HIST-2173,OUT Beacon Supply,2026-08
TXN-HIST-2026-08-2174,BANK-PAYROLL,2026-08-07,-323400,-3234.0,USD,Harbor Partners,HIST-2174,OUT Harbor Partners,2026-08
TXN-HIST-2026-08-2175,BANK-OPERATING,2026-08-07,-327500,-3275.0,USD,Nimbus Components,HIST-2175,OUT Nimbus Components,2026-08
TXN-HIST-2026-08-2176,BANK-OPERATING,2026-08-07,-331600,-3316.0,USD,Timber Studio,HIST-2176,OUT Timber Studio,2026-08
TXN-HIST-2026-08-2177,BANK-OPERATING,2026-08-07,-335700,-3357.0,USD,Alder Systems,HIST-2177,OUT Alder Systems,2026-08
TXN-HIST-2026-08-2178,BANK-OPERATING,2026-08-08,339800,3398.0,USD,Keel Works,HIST-2178,IN Keel Works,2026-08
TXN-HIST-2026-08-2179,BANK-OPERATING,2026-08-08,-343900,-3439.0,USD,Quarry Network,HIST-2179,OUT Quarry Network,2026-08
TXN-HIST-2026-08-2180,BANK-OPERATING,2026-08-08,-348000,-3480.0,USD,Wharf Group,HIST-2180,OUT Wharf Group,2026-08
TXN-HIST-2026-08-2181,BANK-PAYROLL,2026-08-08,-352100,-3521.0,USD,Driftwood Services,HIST-2181,OUT Driftwood Services,2026-08
TXN-HIST-2026-08-2182,BANK-OPERATING,2026-08-08,-356200,-3562.0,USD,Juniper Labs,HIST-2182,OUT Juniper Labs,2026-08
TXN-HIST-2026-08-2183,BANK-OPERATING,2026-08-08,-360300,-3603.0,USD,Quince Works,HIST-2183,OUT Quince Works,2026-08
TXN-HIST-2026-08-2184,BANK-OPERATING,2026-08-08,-364400,-3644.0,USD,Walnut Network,HIST-2184,OUT Walnut Network,2026-08
TXN-HIST-2026-08-2185,BANK-OPERATING,2026-08-09,368500,3685.0,USD,Ginkgo Supply,HIST-2185,IN Ginkgo Supply,2026-08
TXN-HIST-2026-08-2186,BANK-OPERATING,2026-08-09,-372600,-3726.0,USD,Northwood Partners,HIST-2186,OUT Northwood Partners,2026-08
TXN-HIST-2026-08-2187,BANK-OPERATING,2026-08-09,-376700,-3767.0,USD,Teak Components,HIST-2187,OUT Teak Components,2026-08
TXN-HIST-2026-08-2188,BANK-PAYROLL,2026-08-09,-380800,-3808.0,USD,Beacon Studio,HIST-2188,OUT Beacon Studio,2026-08
TXN-HIST-2026-08-2189,BANK-OPERATING,2026-08-09,-384900,-3849.0,USD,Harbor Systems,HIST-2189,OUT Harbor Systems,2026-08
TXN-HIST-2026-08-2190,BANK-OPERATING,2026-08-09,-389000,-3890.0,USD,Nimbus Supply,HIST-2190,OUT Nimbus Supply,2026-08
TXN-HIST-2026-08-2191,BANK-OPERATING,2026-08-09,-393100,-3931.0,USD,Timber Partners,HIST-2191,OUT Timber Partners,2026-08
TXN-HIST-2026-08-2192,BANK-OPERATING,2026-08-10,397200,3972.0,USD,Echo Group,HIST-2192,IN Echo Group,2026-08
TXN-HIST-2026-08-2193,BANK-OPERATING,2026-08-10,-401300,-4013.0,USD,Keel Services,HIST-2193,OUT Keel Services,2026-08
TXN-HIST-2026-08-2194,BANK-OPERATING,2026-08-10,-405400,-4054.0,USD,Quarry Labs,HIST-2194,OUT Quarry Labs,2026-08
TXN-HIST-2026-08-2195,BANK-PAYROLL,2026-08-10,-409500,-4095.0,USD,Wharf Works,HIST-2195,OUT Wharf Works,2026-08
TXN-HIST-2026-08-2196,BANK-OPERATING,2026-08-10,-413600,-4136.0,USD,Driftwood Network,HIST-2196,OUT Driftwood Network,2026-08
TXN-HIST-2026-08-2197,BANK-OPERATING,2026-08-10,-417700,-4177.0,USD,Juniper Group,HIST-2197,OUT Juniper Group,2026-08
TXN-HIST-2026-08-2198,BANK-OPERATING,2026-08-10,-421800,-4218.0,USD,Quince Services,HIST-2198,OUT Quince Services,2026-08
TXN-HIST-2026-08-2199,BANK-OPERATING,2026-08-11,425900,4259.0,USD,Alder Components,HIST-2199,IN Alder Components,2026-08
TXN-HIST-2026-08-2200,BANK-OPERATING,2026-08-11,-430000,-4300.0,USD,Ginkgo Studio,HIST-2200,OUT Ginkgo Studio,2026-08
TXN-HIST-2026-08-2201,BANK-OPERATING,2026-08-11,-434100,-4341.0,USD,Northwood Systems,HIST-2201,OUT Northwood Systems,2026-08
TXN-HIST-2026-08-2202,BANK-PAYROLL,2026-08-11,-438200,-4382.0,USD,Teak Supply,HIST-2202,OUT Teak Supply,2026-08
TXN-HIST-2026-08-2203,BANK-OPERATING,2026-08-11,-442300,-4423.0,USD,Beacon Partners,HIST-2203,OUT Beacon Partners,2026-08
TXN-HIST-2026-08-2204,BANK-OPERATING,2026-08-11,-446400,-4464.0,USD,Harbor Components,HIST-2204,OUT Harbor Components,2026-08
TXN-HIST-2026-08-2205,BANK-OPERATING,2026-08-11,-450500,-4505.0,USD,Nimbus Studio,HIST-2205,OUT Nimbus Studio,2026-08
TXN-HIST-2026-08-2206,BANK-OPERATING,2026-08-12,454600,4546.0,USD,Walnut Labs,HIST-2206,IN Walnut Labs,2026-08
TXN-HIST-2026-08-2207,BANK-OPERATING,2026-08-12,-458700,-4587.0,USD,Echo Works,HIST-2207,OUT Echo Works,2026-08
TXN-HIST-2026-08-2208,BANK-OPERATING,2026-08-12,-462800,-4628.0,USD,Keel Network,HIST-2208,OUT Keel Network,2026-08
TXN-HIST-2026-08-2209,BANK-PAYROLL,2026-08-12,-466900,-4669.0,USD,Quarry Group,HIST-2209,OUT Quarry Group,2026-08
TXN-HIST-2026-08-2210,BANK-OPERATING,2026-08-12,-471000,-4710.0,USD,Wharf Services,HIST-2210,OUT Wharf Services,2026-08
TXN-HIST-2026-08-2211,BANK-OPERATING,2026-08-12,-475100,-4751.0,USD,Driftwood Labs,HIST-2211,OUT Driftwood Labs,2026-08
TXN-HIST-2026-08-2212,BANK-OPERATING,2026-08-12,-479200,-4792.0,USD,Juniper Works,HIST-2212,OUT Juniper Works,2026-08
TXN-HIST-2026-08-2213,BANK-OPERATING,2026-08-13,483300,4833.0,USD,Timber Systems,HIST-2213,IN Timber Systems,2026-08
TXN-HIST-2026-08-2214,BANK-OPERATING,2026-08-13,-487400,-4874.0,USD,Alder Supply,HIST-2214,OUT Alder Supply,2026-08
TXN-HIST-2026-08-2215,BANK-OPERATING,2026-08-13,-491500,-4915.0,USD,Ginkgo Partners,HIST-2215,OUT Ginkgo Partners,2026-08
TXN-HIST-2026-08-2216,BANK-PAYROLL,2026-08-13,-495600,-4956.0,USD,Northwood Components,HIST-2216,OUT Northwood Components,2026-08
TXN-HIST-2026-08-2217,BANK-OPERATING,2026-08-13,-499700,-4997.0,USD,Teak Studio,HIST-2217,OUT Teak Studio,2026-08
TXN-HIST-2026-08-2218,BANK-OPERATING,2026-08-13,-503800,-5038.0,USD,Beacon Systems,HIST-2218,OUT Beacon Systems,2026-08
TXN-HIST-2026-08-2219,BANK-OPERATING,2026-08-13,-507900,-5079.0,USD,Harbor Supply,HIST-2219,OUT Harbor Supply,2026-08
TXN-HIST-2026-08-2220,BANK-OPERATING,2026-08-14,512000,5120.0,USD,Quince Network,HIST-2220,IN Quince Network,2026-08
TXN-HIST-2026-08-2221,BANK-OPERATING,2026-08-14,-516100,-5161.0,USD,Walnut Group,HIST-2221,OUT Walnut Group,2026-08
TXN-HIST-2026-08-2222,BANK-OPERATING,2026-08-14,-520200,-5202.0,USD,Echo Services,HIST-2222,OUT Echo Services,2026-08
TXN-HIST-2026-08-2223,BANK-PAYROLL,2026-08-14,-524300,-5243.0,USD,Keel Labs,HIST-2223,OUT Keel Labs,2026-08
TXN-HIST-2026-08-2224,BANK-OPERATING,2026-08-14,-528400,-5284.0,USD,Quarry Works,HIST-2224,OUT Quarry Works,2026-08
TXN-HIST-2026-08-2225,BANK-OPERATING,2026-08-14,-532500,-5325.0,USD,Wharf Network,HIST-2225,OUT Wharf Network,2026-08
TXN-HIST-2026-08-2226,BANK-OPERATING,2026-08-14,-536600,-5366.0,USD,Driftwood Group,HIST-2226,OUT Driftwood Group,2026-08
