invoice_id,vendor_id,vendor,vendor_invoice_number,invoice_date,due_date,amount,currency,po_id,status,paid_date,period,description,journal_id
HAP-2026-05-3314,VEND-235,Nimbus Components,NIM-2026-05-3314,2026-05-12,2026-06-11,72.22,USD,HPO-2026-05-3314,PAID,2026-05-30,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3314
HAP-2026-05-3315,VEND-239,Alder Systems,ALD-2026-05-3315,2026-05-12,2026-06-11,120.33,USD,HPO-2026-05-3315,PAID,2026-05-30,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3315
HAP-2026-05-3316,VEND-243,Northwood Partners,NOR-2026-05-3316,2026-05-12,2026-06-11,18000.44,USD,HPO-2026-05-3316,PAID,2026-05-30,2026-05,premium support 2026-05,JE-HAP-2026-05-3316
HAP-2026-05-3317,VEND-247,Beacon Studio,BEA-2026-05-3317,2026-05-12,2026-06-11,39.05,USD,HPO-2026-05-3317,PAID,2026-05-30,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3317
HAP-2026-05-3318,VEND-251,Nimbus Supply,NIM-2026-05-3318,2026-05-12,2026-06-11,36.66,USD,HPO-2026-05-3318,PAID,2026-05-30,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3318
HAP-2026-05-3319,VEND-255,Alder Components,ALD-2026-05-3319,2026-05-12,2026-06-11,75.77,USD,HPO-2026-05-3319,PAID,2026-05-30,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3319
HAP-2026-05-3320,VEND-259,Northwood Systems,NOR-2026-05-3320,2026-05-12,2026-06-11,12600.88,USD,HPO-2026-05-3320,PAID,2026-05-30,2026-05,premium support 2026-05,JE-HAP-2026-05-3320
HAP-2026-05-3321,VEND-263,Beacon Partners,BEA-2026-05-3321,2026-05-12,2026-06-11,347.49,USD,HPO-2026-05-3321,PAID,2026-05-30,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3321
HAP-2026-05-3322,VEND-267,Nimbus Studio,NIM-2026-05-3322,2026-05-12,2026-06-11,133.1,USD,HPO-2026-05-3322,PAID,2026-05-30,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3322
HAP-2026-05-3323,VEND-249,Harbor Systems,HAR-2026-05-3323,2026-05-13,2026-06-12,3601.21,USD,HPO-2026-05-3323,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3323
HAP-2026-05-3324,VEND-253,Timber Partners,TIM-2026-05-3324,2026-05-13,2026-06-12,155.32,USD,HPO-2026-05-3324,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3324
HAP-2026-05-3325,VEND-257,Ginkgo Studio,GIN-2026-05-3325,2026-05-13,2026-06-12,73.43,USD,HPO-2026-05-3325,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3325
HAP-2026-05-3326,VEND-261,Teak Supply,TEA-2026-05-3326,2026-05-13,2026-06-12,121.54,USD,HPO-2026-05-3326,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3326
HAP-2026-05-3327,VEND-265,Harbor Components,HAR-2026-05-3327,2026-05-13,2026-06-12,18001.65,USD,HPO-2026-05-3327,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3327
HAP-2026-05-3328,VEND-269,Timber Systems,TIM-2026-05-3328,2026-05-13,2026-06-12,40.26,USD,HPO-2026-05-3328,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3328
HAP-2026-05-3329,VEND-273,Ginkgo Partners,GIN-2026-05-3329,2026-05-13,2026-06-12,37.87,USD,HPO-2026-05-3329,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3329
HAP-2026-05-3330,VEND-277,Teak Studio,TEA-2026-05-3330,2026-05-13,2026-06-12,76.98,USD,HPO-2026-05-3330,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3330
HAP-2026-05-3331,VEND-281,Harbor Supply,HAR-2026-05-3331,2026-05-13,2026-06-12,12602.09,USD,HPO-2026-05-3331,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3331
HAP-2026-05-3332,VEND-285,Timber Components,TIM-2026-05-3332,2026-05-13,2026-06-12,348.7,USD,HPO-2026-05-3332,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3332
HAP-2026-05-3333,VEND-289,Ginkgo Systems,GIN-2026-05-3333,2026-05-13,2026-06-12,134.31,USD,HPO-2026-05-3333,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3333
HAP-2026-05-3334,VEND-293,Teak Partners,TEA-2026-05-3334,2026-05-13,2026-06-12,32.42,USD,HPO-2026-05-3334,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3334
HAP-2026-05-3335,VEND-297,Harbor Studio,HAR-2026-05-3335,2026-05-13,2026-06-12,7200.0,USD,HPO-2026-05-3335,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3335
HAP-2026-05-3336,VEND-301,Timber Supply,TIM-2026-05-3336,2026-05-13,2026-06-12,231.11,USD,HPO-2026-05-3336,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3336
HAP-2026-05-3337,VEND-305,Ginkgo Components,GIN-2026-05-3337,2026-05-13,2026-06-12,96.22,USD,HPO-2026-05-3337,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3337
HAP-2026-05-3338,VEND-309,Teak Systems,TEA-2026-05-3338,2026-05-13,2026-06-12,150.33,USD,HPO-2026-05-3338,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3338
HAP-2026-05-3339,VEND-313,Harbor Partners,HAR-2026-05-3339,2026-05-13,2026-06-12,1800.44,USD,HPO-2026-05-3339,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3339
HAP-2026-05-3340,VEND-317,Timber Studio,TIM-2026-05-3340,2026-05-13,2026-06-12,116.05,USD,HPO-2026-05-3340,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3340
HAP-2026-05-3341,VEND-321,Ginkgo Supply,GIN-2026-05-3341,2026-05-13,2026-06-12,60.66,USD,HPO-2026-05-3341,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3341
HAP-2026-05-3342,VEND-001-DUP,Acme Supplies LLC,ACM-2026-05-3342,2026-05-13,2026-06-12,105.77,USD,HPO-2026-05-3342,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3342
HAP-2026-05-3343,VEND-004,Office Depot,OFF-2026-05-3343,2026-05-13,2026-06-12,16200.88,USD,HPO-2026-05-3343,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3343
HAP-2026-05-3344,VEND-008,Figma,FIG-2026-05-3344,2026-05-13,2026-06-12,424.49,USD,HPO-2026-05-3344,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3344
HAP-2026-05-3345,VEND-315,Nimbus Components,NIM-2026-05-3345,2026-05-14,2026-06-13,31.1,USD,HPO-2026-05-3345,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3345
HAP-2026-05-3346,VEND-319,Alder Systems,ALD-2026-05-3346,2026-05-14,2026-06-13,7201.21,USD,HPO-2026-05-3346,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3346
HAP-2026-05-3347,VEND-323,Northwood Partners,NOR-2026-05-3347,2026-05-14,2026-06-13,232.32,USD,HPO-2026-05-3347,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3347
HAP-2026-05-3348,VEND-002,Amazon Web Services,AMA-2026-05-3348,2026-05-14,2026-06-13,97.43,USD,HPO-2026-05-3348,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3348
HAP-2026-05-3349,VEND-006,Datadog,DAT-2026-05-3349,2026-05-14,2026-06-13,151.54,USD,HPO-2026-05-3349,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3349
HAP-2026-05-3350,VEND-011,Hartford Insurance,HAR-2026-05-3350,2026-05-14,2026-06-13,1801.65,USD,HPO-2026-05-3350,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3350
HAP-2026-05-3351,VEND-015,Harbor Electric,HAR-2026-05-3351,2026-05-14,2026-06-13,117.26,USD,HPO-2026-05-3351,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3351
HAP-2026-05-3352,VEND-019,Freightline Logistics,FRE-2026-05-3352,2026-05-14,2026-06-13,61.87,USD,HPO-2026-05-3352,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3352
HAP-2026-05-3353,VEND-023,Notion Labs,NOT-2026-05-3353,2026-05-14,2026-06-13,106.98,USD,HPO-2026-05-3353,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3353
HAP-2026-05-3354,VEND-027,Zoom Video,ZOO-2026-05-3354,2026-05-14,2026-06-13,16202.09,USD,HPO-2026-05-3354,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3354
HAP-2026-05-3355,VEND-031,Helios Hardware Supply,HEL-2026-05-3355,2026-05-14,2026-06-13,425.7,USD,HPO-2026-05-3355,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3355
HAP-2026-05-3356,VEND-035,ADP,ADP-2026-05-3356,2026-05-14,2026-06-13,26.31,USD,HPO-2026-05-3356,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3356
HAP-2026-05-3357,VEND-039,CleanRoom Janitorial,CLE-2026-05-3357,2026-05-14,2026-06-13,62.42,USD,HPO-2026-05-3357,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3357
HAP-2026-05-3358,VEND-043,Adyen NV,ADY-2026-05-3358,2026-05-14,2026-06-13,10800.0,USD,HPO-2026-05-3358,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3358
HAP-2026-05-3359,VEND-047,Carta,CAR-2026-05-3359,2026-05-14,2026-06-13,308.11,USD,HPO-2026-05-3359,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3359
HAP-2026-05-3360,VEND-051,Northwood Supply,NOR-2026-05-3360,2026-05-14,2026-06-13,120.22,USD,HPO-2026-05-3360,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3360
HAP-2026-05-3361,VEND-055,Beacon Components,BEA-2026-05-3361,2026-05-14,2026-06-13,15.33,USD,HPO-2026-05-3361,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3361
HAP-2026-05-3362,VEND-059,Nimbus Systems,NIM-2026-05-3362,2026-05-14,2026-06-13,5400.44,USD,HPO-2026-05-3362,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3362
HAP-2026-05-3363,VEND-063,Alder Partners,ALD-2026-05-3363,2026-05-14,2026-06-13,193.05,USD,HPO-2026-05-3363,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3363
HAP-2026-05-3364,VEND-067,Northwood Studio,NOR-2026-05-3364,2026-05-14,2026-06-13,84.66,USD,HPO-2026-05-3364,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3364
HAP-2026-05-3365,VEND-071,Beacon Supply,BEA-2026-05-3365,2026-05-14,2026-06-13,135.77,USD,HPO-2026-05-3365,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3365
HAP-2026-05-3366,VEND-075,Nimbus Components,NIM-2026-05-3366,2026-05-14,2026-06-13,19800.88,USD,HPO-2026-05-3366,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3366
HAP-2026-05-3367,VEND-057,Harbor Studio,HAR-2026-05-3367,2026-05-15,2026-06-14,24.99,USD,HPO-2026-05-3367,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3367
HAP-2026-05-3368,VEND-061,Timber Supply,TIM-2026-05-3368,2026-05-15,2026-06-14,61.1,USD,HPO-2026-05-3368,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3368
HAP-2026-05-3369,VEND-065,Ginkgo Components,GIN-2026-05-3369,2026-05-15,2026-06-14,10801.21,USD,HPO-2026-05-3369,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3369
HAP-2026-05-3370,VEND-069,Teak Systems,TEA-2026-05-3370,2026-05-15,2026-06-14,309.32,USD,HPO-2026-05-3370,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3370
HAP-2026-05-3371,VEND-073,Harbor Partners,HAR-2026-05-3371,2026-05-15,2026-06-14,121.43,USD,HPO-2026-05-3371,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3371
HAP-2026-05-3372,VEND-077,Timber Studio,TIM-2026-05-3372,2026-05-15,2026-06-14,16.54,USD,HPO-2026-05-3372,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3372
HAP-2026-05-3373,VEND-081,Ginkgo Supply,GIN-2026-05-3373,2026-05-15,2026-06-14,5401.65,USD,HPO-2026-05-3373,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3373
HAP-2026-05-3374,VEND-085,Teak Components,TEA-2026-05-3374,2026-05-15,2026-06-14,194.26,USD,HPO-2026-05-3374,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3374
HAP-2026-05-3375,VEND-089,Harbor Systems,HAR-2026-05-3375,2026-05-15,2026-06-14,85.87,USD,HPO-2026-05-3375,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3375
HAP-2026-05-3376,VEND-093,Timber Partners,TIM-2026-05-3376,2026-05-15,2026-06-14,136.98,USD,HPO-2026-05-3376,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3376
HAP-2026-05-3377,VEND-097,Ginkgo Studio,GIN-2026-05-3377,2026-05-15,2026-06-14,19802.09,USD,HPO-2026-05-3377,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3377
HAP-2026-05-3378,VEND-101,Teak Supply,TEA-2026-05-3378,2026-05-15,2026-06-14,79.2,USD,HPO-2026-05-3378,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3378
HAP-2026-05-3379,VEND-105,Harbor Components,HAR-2026-05-3379,2026-05-15,2026-06-14,50.31,USD,HPO-2026-05-3379,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3379
HAP-2026-05-3380,VEND-109,Timber Systems,TIM-2026-05-3380,2026-05-15,2026-06-14,92.42,USD,HPO-2026-05-3380,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3380
HAP-2026-05-3381,VEND-113,Ginkgo Partners,GIN-2026-05-3381,2026-05-15,2026-06-14,14400.0,USD,HPO-2026-05-3381,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3381
HAP-2026-05-3382,VEND-117,Teak Studio,TEA-2026-05-3382,2026-05-15,2026-06-14,385.11,USD,HPO-2026-05-3382,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3382
HAP-2026-05-3383,VEND-121,Harbor Supply,HAR-2026-05-3383,2026-05-15,2026-06-14,12.22,USD,HPO-2026-05-3383,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3383
HAP-2026-05-3384,VEND-125,Timber Components,TIM-2026-05-3384,2026-05-15,2026-06-14,45.33,USD,HPO-2026-05-3384,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3384
HAP-2026-05-3385,VEND-129,Ginkgo Systems,GIN-2026-05-3385,2026-05-15,2026-06-14,9000.44,USD,HPO-2026-05-3385,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3385
HAP-2026-05-3386,VEND-133,Teak Partners,TEA-2026-05-3386,2026-05-15,2026-06-14,270.05,USD,HPO-2026-05-3386,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3386
HAP-2026-05-3387,VEND-137,Harbor Studio,HAR-2026-05-3387,2026-05-15,2026-06-14,108.66,USD,HPO-2026-05-3387,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3387
HAP-2026-05-3388,VEND-141,Timber Supply,TIM-2026-05-3388,2026-05-15,2026-06-14,165.77,USD,HPO-2026-05-3388,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3388
HAP-2026-05-3389,VEND-123,Nimbus Partners,NIM-2026-05-3389,2026-05-16,2026-06-15,77.88,USD,HPO-2026-05-3389,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3389
HAP-2026-05-3390,VEND-127,Alder Studio,ALD-2026-05-3390,2026-05-16,2026-06-15,48.99,USD,HPO-2026-05-3390,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3390
HAP-2026-05-3391,VEND-131,Northwood Supply,NOR-2026-05-3391,2026-05-16,2026-06-15,91.1,USD,HPO-2026-05-3391,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3391
HAP-2026-05-3392,VEND-135,Beacon Components,BEA-2026-05-3392,2026-05-16,2026-06-15,14401.21,USD,HPO-2026-05-3392,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3392
HAP-2026-05-3393,VEND-139,Nimbus Systems,NIM-2026-05-3393,2026-05-16,2026-06-15,386.32,USD,HPO-2026-05-3393,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3393
HAP-2026-05-3394,VEND-143,Alder Partners,ALD-2026-05-3394,2026-05-16,2026-06-15,13.43,USD,HPO-2026-05-3394,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3394
HAP-2026-05-3395,VEND-147,Northwood Studio,NOR-2026-05-3395,2026-05-16,2026-06-15,46.54,USD,HPO-2026-05-3395,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3395
HAP-2026-05-3396,VEND-151,Beacon Supply,BEA-2026-05-3396,2026-05-16,2026-06-15,9001.65,USD,HPO-2026-05-3396,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3396
HAP-2026-05-3397,VEND-155,Nimbus Components,NIM-2026-05-3397,2026-05-16,2026-06-15,271.26,USD,HPO-2026-05-3397,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3397
HAP-2026-05-3398,VEND-159,Alder Systems,ALD-2026-05-3398,2026-05-16,2026-06-15,109.87,USD,HPO-2026-05-3398,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3398
HAP-2026-05-3399,VEND-163,Northwood Partners,NOR-2026-05-3399,2026-05-16,2026-06-15,166.98,USD,HPO-2026-05-3399,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3399
HAP-2026-05-3400,VEND-167,Beacon Studio,BEA-2026-05-3400,2026-05-16,2026-06-15,3602.09,USD,HPO-2026-05-3400,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3400
HAP-2026-05-3401,VEND-171,Nimbus Supply,NIM-2026-05-3401,2026-05-16,2026-06-15,156.2,USD,HPO-2026-05-3401,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3401
HAP-2026-05-3402,VEND-175,Alder Components,ALD-2026-05-3402,2026-05-16,2026-06-15,74.31,USD,HPO-2026-05-3402,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3402
HAP-2026-05-3403,VEND-179,Northwood Systems,NOR-2026-05-3403,2026-05-16,2026-06-15,122.42,USD,HPO-2026-05-3403,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3403
HAP-2026-05-3404,VEND-183,Beacon Partners,BEA-2026-05-3404,2026-05-16,2026-06-15,18000.0,USD,HPO-2026-05-3404,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3404
HAP-2026-05-3405,VEND-187,Nimbus Studio,NIM-2026-05-3405,2026-05-16,2026-06-15,38.61,USD,HPO-2026-05-3405,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3405
HAP-2026-05-3406,VEND-191,Alder Supply,ALD-2026-05-3406,2026-05-16,2026-06-15,36.22,USD,HPO-2026-05-3406,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3406
HAP-2026-05-3407,VEND-195,Northwood Components,NOR-2026-05-3407,2026-05-16,2026-06-15,75.33,USD,HPO-2026-05-3407,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3407
HAP-2026-05-3408,VEND-199,Beacon Systems,BEA-2026-05-3408,2026-05-16,2026-06-15,12600.44,USD,HPO-2026-05-3408,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3408
HAP-2026-05-3409,VEND-203,Nimbus Partners,NIM-2026-05-3409,2026-05-16,2026-06-15,347.05,USD,HPO-2026-05-3409,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3409
HAP-2026-05-3410,VEND-207,Alder Studio,ALD-2026-05-3410,2026-05-16,2026-06-15,132.66,USD,HPO-2026-05-3410,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3410
HAP-2026-05-3411,VEND-189,Timber Systems,TIM-2026-05-3411,2026-05-17,2026-06-16,3600.77,USD,HPO-2026-05-3411,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3411
HAP-2026-05-3412,VEND-193,Ginkgo Partners,GIN-2026-05-3412,2026-05-17,2026-06-16,154.88,USD,HPO-2026-05-3412,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3412
HAP-2026-05-3413,VEND-197,Teak Studio,TEA-2026-05-3413,2026-05-17,2026-06-16,72.99,USD,HPO-2026-05-3413,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3413
HAP-2026-05-3414,VEND-201,Harbor Supply,HAR-2026-05-3414,2026-05-17,2026-06-16,121.1,USD,HPO-2026-05-3414,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3414
HAP-2026-05-3415,VEND-205,Timber Components,TIM-2026-05-3415,2026-05-17,2026-06-16,18001.21,USD,HPO-2026-05-3415,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3415
HAP-2026-05-3416,VEND-209,Ginkgo Systems,GIN-2026-05-3416,2026-05-17,2026-06-16,39.82,USD,HPO-2026-05-3416,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3416
HAP-2026-05-3417,VEND-213,Teak Partners,TEA-2026-05-3417,2026-05-17,2026-06-16,37.43,USD,HPO-2026-05-3417,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3417
HAP-2026-05-3418,VEND-217,Harbor Studio,HAR-2026-05-3418,2026-05-17,2026-06-16,76.54,USD,HPO-2026-05-3418,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3418
HAP-2026-05-3419,VEND-221,Timber Supply,TIM-2026-05-3419,2026-05-17,2026-06-16,12601.65,USD,HPO-2026-05-3419,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3419
HAP-2026-05-3420,VEND-225,Ginkgo Components,GIN-2026-05-3420,2026-05-17,2026-06-16,348.26,USD,HPO-2026-05-3420,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3420
HAP-2026-05-3421,VEND-229,Teak Systems,TEA-2026-05-3421,2026-05-17,2026-06-16,133.87,USD,HPO-2026-05-3421,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3421
HAP-2026-05-3422,VEND-233,Harbor Partners,HAR-2026-05-3422,2026-05-17,2026-06-16,31.98,USD,HPO-2026-05-3422,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3422
HAP-2026-05-3423,VEND-237,Timber Studio,TIM-2026-05-3423,2026-05-17,2026-06-16,7202.09,USD,HPO-2026-05-3423,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3423
HAP-2026-05-3424,VEND-241,Ginkgo Supply,GIN-2026-05-3424,2026-05-17,2026-06-16,233.2,USD,HPO-2026-05-3424,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3424
HAP-2026-05-3425,VEND-245,Teak Components,TEA-2026-05-3425,2026-05-17,2026-06-16,98.31,USD,HPO-2026-05-3425,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3425
HAP-2026-05-3426,VEND-249,Harbor Systems,HAR-2026-05-3426,2026-05-17,2026-06-16,152.42,USD,HPO-2026-05-3426,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3426
HAP-2026-05-3427,VEND-253,Timber Partners,TIM-2026-05-3427,2026-05-17,2026-06-16,1800.0,USD,HPO-2026-05-3427,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3427
HAP-2026-05-3428,VEND-257,Ginkgo Studio,GIN-2026-05-3428,2026-05-17,2026-06-16,115.61,USD,HPO-2026-05-3428,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3428
HAP-2026-05-3429,VEND-261,Teak Supply,TEA-2026-05-3429,2026-05-17,2026-06-16,60.22,USD,HPO-2026-05-3429,PAID,2026-05-31,2026-05,security monitoring hosts 2026-05,JE-HAP-2026-05-3429
HAP-2026-05-3430,VEND-265,Harbor Components,HAR-2026-05-3430,2026-05-17,2026-06-16,105.33,USD,HPO-2026-05-3430,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3430
HAP-2026-05-3431,VEND-269,Timber Systems,TIM-2026-05-3431,2026-05-17,2026-06-16,16200.44,USD,HPO-2026-05-3431,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3431
HAP-2026-05-3432,VEND-273,Ginkgo Partners,GIN-2026-05-3432,2026-05-17,2026-06-16,424.05,USD,HPO-2026-05-3432,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3432
HAP-2026-05-3433,VEND-255,Alder Components,ALD-2026-05-3433,2026-05-18,2026-06-17,30.66,USD,HPO-2026-05-3433,PAID,2026-05-31,2026-05,usage overage block 2026-05,JE-HAP-2026-05-3433
HAP-2026-05-3434,VEND-259,Northwood Systems,NOR-2026-05-3434,2026-05-18,2026-06-17,7200.77,USD,HPO-2026-05-3434,PAID,2026-05-31,2026-05,premium support 2026-05,JE-HAP-2026-05-3434
HAP-2026-05-3435,VEND-263,Beacon Partners,BEA-2026-05-3435,2026-05-18,2026-06-17,231.88,USD,HPO-2026-05-3435,PAID,2026-05-31,2026-05,warehouse consumables 2026-05,JE-HAP-2026-05-3435
